Up To,Percent of Enrollees,Avg. Cost per Enrollee (Max'd),Avg. Cost per Enrollee (Bucket),ER,Avg. ER Freq,IP,Avg. IP Freq,Primary Care,Avg. Primary Care Freq,Specialist,Avg. Specialist Freq,Mental Health and Sub. Use Disorder,Mental Health and Sub. Use Disorder Freq.,Imaging,Avg. Imaging Freq,Speech Therapy,Avg. Speech Therapy Freq,Occ. + Physical Therapy,Occ. + Physical Therapy Freq,Preventive (Combined),Avg. Prev. Freq (Combined),Laboratory,Avg. Laboratory Freq,X-rays (Combined),Avg. X-ray Freq (Combined),X-rays (Specialist),Avg. X-rays Freq (Specialist),X-rays (Primary),Avg. X-rays Freq (Primary),X-rays (Unclass.),Avg. X-rays Freq (Unclass.),SNF,Avg. SNF Freq.,Unclassified,Avg. Unclassified Freq,Avg. IP Days,Avg. SNF Days,Generics,Avg. Generics Prescriptions,Preferred Brand,Avg. Pref. Brand Prescriptions,Non-Preferred Brand,Avg. Non-Pref. Brand Prescriptions,Specialty High-Cost,Avg. Spec. Prescriptions,Mental Health - OP Facility,Avg. Mental Health - OP Facility Freq,Mental Health - OP Prof.,Avg. Mental Health - OP Prof. Freq,Imaging - OP Facility,Avg. Imaging - OP Facility Freq,Imaging - OP Prof.,Avg. Imaging - OP Prof. Freq,Speech Therapy - OP Facility,Avg. Speech Therapy - OP Facility Freq,Speech Therapy - OP Prof.,Avg. Speech Therapy - OP Prof. Freq,Occupational Therapy - OP Facility,Avg. Occ. Therapy - OP Facility Freq,Occupational Therapy - OP Prof.,Avg. Occ. Therapy - OP Prof. Freq,Laboratory - OP Facility,Avg. Lab - OP Facility Freq,Laboratory - OP Prof.,Avg. Lab - OP Prof. Freq,Unclassified - OP Facility,Avg. Unclass. - OP Facility Freq,OP Surgery,OP Surgery Freq.,IP Max Days - 1,IP Max Days - 2,IP Max Days - 3,IP Max Days - 4,IP Max Days - 5,IP Max Days - 6,IP Max Days - 7,IP Max Days - 8,IP Max Days - 9,IP Max Days - 10,Primary Care >1 Visit,Primary Care >1 Visit Freq.,Primary Care >2 Visits,Primary Care >2 Visits Freq.,Primary Care >3 Visits,Primary Care >3 Visits Freq.,Primary Care >4 Visits,Primary Care >4 Visits Freq.,Primary Care >5 Visits,Primary Care >5 Visits Freq.,Primary Care >6 Visits,Primary Care >6 Visits Freq.,Primary Care >7 Visits,Primary Care >7 Visits Freq.,Primary Care >8 Visits,Primary Care >8 Visits Freq.,Primary Care >9 Visits,Primary Care >9 Visits Freq.,Primary Care >10 Visits,Primary Care >10 Visits Freq.
"$13,800",0.06%,"$3,287.86","$13,751.20",$236.63,0.112,$46.07,0.007,$226.82,1.32,$192.51,1.176,$99.36,0.866,$72.59,0.124,$2.23,0.021,$62.19,1.339,$138.86,1.599,$118.68,3.615,$141.85,0.954,$63.16,0.625,$9.62,0.077,$69.07,0.25,$0.04,0,$318.05,2.581,0.018,0,$224.80,7.355,$251.91,1.031,$27.67,0.082,$2.47,0.006,$5.96,0.06,$93.39,0.806,$38.05,0.036,$34.53,0.089,$0.61,0.005,$1.62,0.016,$13.98,0.159,$48.21,1.18,$42.42,0.772,$76.26,2.843,$146.21,0.987,$171.84,1.594,0.007,0.012,0.014,0.015,0.016,0.016,0.016,0.016,0.017,0.017,$130.37,0.8,$73.42,0.47,$41.90,0.28,$24.78,0.17,$15.10,0.11,$9.46,0.07,$6.11,0.05,$4.12,0.03,$2.85,0.02,$1.99,0.02
"$13,900",0.06%,"$3,297.68","$13,849.89",$237.66,0.112,$46.98,0.007,$226.98,1.321,$192.86,1.178,$99.63,0.868,$72.91,0.125,$2.23,0.021,$62.45,1.343,$139.06,1.6,$118.96,3.62,$142.18,0.956,$63.29,0.625,$9.63,0.077,$69.26,0.25,$0.04,0,$319.78,2.587,0.018,0,$225.34,7.366,$253.56,1.034,$27.82,0.082,$2.51,0.006,$5.98,0.06,$93.65,0.808,$38.26,0.036,$34.65,0.089,$0.61,0.005,$1.62,0.016,$14.09,0.16,$48.36,1.183,$42.55,0.774,$76.42,2.846,$147.51,0.991,$172.27,1.596,0.007,0.012,0.014,0.015,0.016,0.016,0.017,0.017,0.017,0.017,$130.50,0.8,$73.52,0.47,$41.98,0.28,$24.84,0.17,$15.14,0.11,$9.49,0.07,$6.13,0.05,$4.14,0.03,$2.87,0.02,$2.00,0.02
"$14,000",0.06%,"$3,307.44","$13,949.51",$238.73,0.112,$48.29,0.008,$227.13,1.321,$193.29,1.181,$99.89,0.87,$73.17,0.125,$2.24,0.021,$62.60,1.345,$139.24,1.602,$119.22,3.625,$142.43,0.957,$63.37,0.626,$9.64,0.077,$69.42,0.25,$0.04,0,$321.36,2.593,0.018,0,$225.82,7.375,$255.12,1.036,$27.97,0.082,$2.56,0.006,$6.00,0.061,$93.88,0.81,$38.42,0.036,$34.75,0.089,$0.61,0.005,$1.63,0.016,$14.15,0.161,$48.45,1.185,$42.66,0.776,$76.56,2.85,$148.63,0.994,$172.73,1.598,0.007,0.012,0.015,0.016,0.016,0.017,0.017,0.017,0.017,0.017,$130.63,0.8,$73.63,0.47,$42.06,0.28,$24.89,0.17,$15.18,0.11,$9.52,0.07,$6.15,0.05,$4.16,0.03,$2.88,0.02,$2.01,0.02
"$14,100",0.07%,"$3,317.13","$14,050.60",$239.90,0.113,$49.48,0.008,$227.32,1.323,$193.79,1.184,$100.07,0.872,$73.55,0.126,$2.26,0.021,$62.87,1.35,$139.45,1.603,$119.47,3.63,$142.81,0.959,$63.48,0.627,$9.65,0.077,$69.67,0.25,$0.04,0,$323.07,2.6,0.019,0,$226.28,7.384,$256.72,1.038,$28.14,0.082,$2.59,0.006,$6.03,0.061,$94.03,0.811,$38.67,0.036,$34.88,0.089,$0.62,0.005,$1.64,0.016,$14.24,0.161,$48.63,1.189,$42.77,0.777,$76.70,2.853,$149.93,0.999,$173.14,1.601,0.007,0.013,0.015,0.016,0.017,0.017,0.017,0.017,0.018,0.018,$130.79,0.8,$73.76,0.47,$42.16,0.28,$24.98,0.17,$15.25,0.11,$9.57,0.07,$6.19,0.05,$4.19,0.03,$2.91,0.02,$2.03,0.02
"$14,200",0.06%,"$3,326.76","$14,148.24",$240.93,0.113,$50.56,0.008,$227.48,1.324,$194.18,1.186,$100.26,0.873,$73.91,0.126,$2.26,0.021,$63.06,1.353,$139.63,1.604,$119.74,3.635,$143.08,0.96,$63.56,0.628,$9.66,0.077,$69.86,0.25,$0.04,0,$324.72,2.605,0.019,0,$226.69,7.392,$258.20,1.041,$28.31,0.083,$2.67,0.006,$6.06,0.061,$94.21,0.812,$38.92,0.036,$34.99,0.09,$0.62,0.005,$1.64,0.016,$14.30,0.162,$48.77,1.191,$42.88,0.779,$76.86,2.856,$151.19,1.002,$173.53,1.603,0.007,0.013,0.015,0.016,0.017,0.017,0.018,0.018,0.018,0.018,$130.93,0.8,$73.87,0.47,$42.25,0.28,$25.05,0.17,$15.30,0.11,$9.61,0.07,$6.23,0.05,$4.22,0.03,$2.93,0.02,$2.05,0.02
"$14,300",0.06%,"$3,336.33","$14,246.92",$242.10,0.113,$51.37,0.008,$227.60,1.324,$194.55,1.189,$100.49,0.875,$74.19,0.126,$2.27,0.021,$63.30,1.356,$139.82,1.606,$120.06,3.64,$143.36,0.961,$63.64,0.629,$9.68,0.077,$70.04,0.25,$0.04,0,$326.43,2.61,0.019,0,$227.08,7.4,$259.82,1.043,$28.44,0.083,$2.74,0.006,$6.08,0.061,$94.41,0.814,$39.12,0.036,$35.08,0.09,$0.62,0.005,$1.65,0.016,$14.42,0.163,$48.88,1.193,$43.01,0.78,$77.05,2.859,$152.47,1.006,$173.97,1.604,0.007,0.013,0.015,0.016,0.017,0.017,0.018,0.018,0.018,0.018,$131.04,0.8,$73.95,0.47,$42.31,0.28,$25.09,0.17,$15.33,0.11,$9.63,0.07,$6.24,0.05,$4.23,0.03,$2.94,0.02,$2.05,0.02
"$14,400",0.06%,"$3,345.85","$14,351.44",$243.11,0.114,$52.44,0.008,$227.77,1.325,$194.95,1.191,$100.80,0.877,$74.47,0.127,$2.28,0.021,$63.58,1.36,$140.03,1.607,$120.39,3.645,$143.63,0.963,$63.74,0.63,$9.69,0.077,$70.21,0.26,$0.04,0,$328.26,2.616,0.019,0,$227.53,7.41,$261.33,1.046,$28.63,0.083,$2.80,0.007,$6.11,0.061,$94.69,0.816,$39.30,0.037,$35.18,0.09,$0.62,0.005,$1.65,0.016,$14.57,0.164,$49.02,1.196,$43.14,0.782,$77.25,2.863,$153.76,1.009,$174.50,1.607,0.007,0.013,0.015,0.017,0.017,0.018,0.018,0.018,0.018,0.018,$131.18,0.8,$74.07,0.47,$42.39,0.28,$25.15,0.17,$15.37,0.11,$9.66,0.07,$6.26,0.05,$4.24,0.03,$2.95,0.02,$2.06,0.02
"$14,500",0.06%,"$3,355.30","$14,450.41",$244.15,0.114,$53.54,0.008,$227.92,1.326,$195.37,1.194,$101.05,0.879,$74.76,0.127,$2.28,0.021,$63.83,1.364,$140.23,1.608,$120.60,3.649,$143.87,0.964,$63.81,0.63,$9.70,0.078,$70.36,0.26,$0.04,0,$329.94,2.622,0.02,0,$227.93,7.417,$262.74,1.048,$28.76,0.083,$2.83,0.007,$6.14,0.061,$94.91,0.818,$39.48,0.037,$35.28,0.091,$0.62,0.005,$1.65,0.016,$14.67,0.165,$49.16,1.199,$43.25,0.783,$77.36,2.866,$155.06,1.013,$174.87,1.609,0.008,0.013,0.016,0.017,0.018,0.018,0.018,0.018,0.018,0.019,$131.31,0.8,$74.17,0.47,$42.47,0.28,$25.20,0.17,$15.41,0.11,$9.69,0.07,$6.28,0.05,$4.26,0.03,$2.96,0.02,$2.07,0.02
"$14,600",0.06%,"$3,364.69","$14,549.97",$245.18,0.114,$54.60,0.008,$228.05,1.327,$195.82,1.197,$101.33,0.881,$75.08,0.128,$2.28,0.021,$64.07,1.369,$140.46,1.61,$120.83,3.654,$144.16,0.965,$63.90,0.631,$9.71,0.078,$70.55,0.26,$0.04,0,$331.80,2.629,0.02,0,$228.35,7.426,$264.50,1.051,$28.91,0.083,$2.94,0.007,$6.21,0.062,$95.12,0.819,$39.67,0.037,$35.40,0.091,$0.62,0.005,$1.66,0.016,$14.76,0.166,$49.31,1.203,$43.36,0.785,$77.47,2.869,$156.53,1.018,$175.28,1.611,0.008,0.013,0.016,0.017,0.018,0.018,0.018,0.019,0.019,0.019,$131.43,0.81,$74.26,0.47,$42.54,0.28,$25.25,0.17,$15.45,0.11,$9.71,0.07,$6.30,0.05,$4.27,0.03,$2.97,0.02,$2.08,0.02
"$14,700",0.06%,"$3,374.02","$14,650.00",$246.01,0.114,$55.61,0.008,$228.17,1.328,$196.23,1.199,$101.64,0.883,$75.37,0.128,$2.29,0.021,$64.29,1.372,$140.60,1.611,$121.04,3.658,$144.39,0.966,$63.97,0.632,$9.73,0.078,$70.69,0.26,$0.04,0,$333.50,2.634,0.02,0,$228.80,7.434,$266.00,1.053,$29.07,0.084,$3.03,0.007,$6.28,0.062,$95.36,0.821,$39.88,0.037,$35.50,0.091,$0.62,0.005,$1.67,0.016,$14.85,0.166,$49.44,1.205,$43.46,0.786,$77.57,2.872,$157.83,1.021,$175.66,1.613,0.008,0.014,0.016,0.017,0.018,0.018,0.019,0.019,0.019,0.019,$131.53,0.81,$74.34,0.47,$42.59,0.28,$25.29,0.17,$15.48,0.11,$9.74,0.07,$6.31,0.05,$4.28,0.03,$2.98,0.02,$2.08,0.02
"$14,800",0.06%,"$3,383.29","$14,749.11",$247.36,0.115,$56.73,0.008,$228.30,1.328,$196.62,1.201,$101.95,0.885,$75.63,0.128,$2.29,0.021,$64.45,1.374,$140.73,1.612,$121.29,3.662,$144.60,0.967,$64.03,0.633,$9.74,0.078,$70.83,0.26,$0.04,0,$335.09,2.64,0.021,0,$229.19,7.442,$267.39,1.055,$29.23,0.084,$3.08,0.007,$6.34,0.062,$95.62,0.823,$40.04,0.037,$35.59,0.091,$0.63,0.005,$1.67,0.016,$14.91,0.167,$49.53,1.207,$43.59,0.788,$77.70,2.874,$159.04,1.025,$176.05,1.615,0.008,0.014,0.016,0.018,0.018,0.019,0.019,0.019,0.019,0.019,$131.64,0.81,$74.43,0.47,$42.66,0.28,$25.34,0.17,$15.51,0.11,$9.76,0.07,$6.33,0.05,$4.30,0.03,$2.99,0.02,$2.09,0.02
"$14,900",0.06%,"$3,392.51","$14,850.90",$248.39,0.115,$57.80,0.009,$228.41,1.329,$197.09,1.204,$102.21,0.887,$75.91,0.129,$2.29,0.021,$64.68,1.378,$140.91,1.613,$121.51,3.666,$144.86,0.969,$64.14,0.634,$9.75,0.078,$70.97,0.26,$0.04,0,$336.85,2.645,0.021,0,$229.60,7.45,$268.83,1.057,$29.36,0.084,$3.14,0.007,$6.37,0.062,$95.85,0.825,$40.20,0.037,$35.71,0.092,$0.63,0.005,$1.67,0.016,$15.00,0.168,$49.68,1.21,$43.70,0.789,$77.81,2.877,$160.36,1.028,$176.49,1.617,0.008,0.014,0.017,0.018,0.019,0.019,0.019,0.019,0.02,0.02,$131.73,0.81,$74.50,0.47,$42.71,0.28,$25.38,0.17,$15.54,0.11,$9.78,0.07,$6.35,0.05,$4.31,0.03,$3.00,0.02,$2.10,0.02
"$15,000",0.06%,"$3,401.67","$14,951.35",$249.48,0.115,$58.92,0.009,$228.56,1.33,$197.50,1.207,$102.45,0.889,$76.17,0.129,$2.30,0.021,$64.85,1.38,$141.11,1.615,$121.76,3.671,$145.16,0.97,$64.25,0.635,$9.76,0.078,$71.15,0.26,$0.04,0,$338.50,2.651,0.021,0,$230.10,7.459,$270.40,1.06,$29.54,0.084,$3.19,0.007,$6.44,0.062,$96.01,0.826,$40.38,0.037,$35.80,0.092,$0.63,0.005,$1.67,0.016,$15.06,0.168,$49.79,1.212,$43.81,0.791,$77.94,2.88,$161.67,1.032,$176.83,1.619,0.008,0.014,0.017,0.018,0.019,0.019,0.02,0.02,0.02,0.02,$131.86,0.81,$74.60,0.48,$42.79,0.28,$25.43,0.17,$15.57,0.11,$9.80,0.07,$6.36,0.05,$4.31,0.03,$3.00,0.02,$2.10,0.02
"$20,000",2.18%,"$3,799.85","$17,321.78",$291.54,0.125,$120.68,0.014,$233.85,1.361,$215.61,1.313,$112.44,0.959,$87.89,0.145,$2.64,0.024,$73.56,1.511,$147.53,1.662,$132.24,3.85,$155.91,1.021,$67.57,0.666,$10.21,0.081,$78.13,0.27,$0.08,0,$414.59,2.889,0.037,0,$246.10,7.776,$334.28,1.149,$36.36,0.093,$5.99,0.008,$8.61,0.073,$103.83,0.886,$47.96,0.043,$39.94,0.103,$0.73,0.006,$1.91,0.019,$18.90,0.199,$54.66,1.312,$49.03,0.856,$83.21,2.994,$220.47,1.188,$194.12,1.701,0.013,0.023,0.028,0.031,0.032,0.033,0.033,0.034,0.034,0.034,$136.44,0.83,$78.25,0.5,$45.53,0.3,$27.43,0.18,$17.01,0.12,$10.84,0.08,$7.11,0.05,$4.87,0.04,$3.42,0.03,$2.42,0.02
"$25,000",1.42%,"$4,109.73","$22,333.59",$323.74,0.133,$183.87,0.019,$237.32,1.381,$229.88,1.391,$120.04,1.012,$96.14,0.156,$2.87,0.026,$80.28,1.6,$151.52,1.695,$139.82,3.983,$164.18,1.057,$70.19,0.688,$10.53,0.083,$83.46,0.29,$0.16,0,$478.85,3.065,0.051,0,$256.94,7.994,$387.20,1.216,$42.42,0.099,$10.40,0.009,$10.93,0.084,$109.11,0.928,$53.31,0.046,$42.83,0.11,$0.87,0.007,$2.00,0.02,$22.34,0.222,$57.94,1.378,$53.02,0.904,$86.80,3.079,$268.98,1.305,$209.87,1.76,0.017,0.03,0.038,0.042,0.044,0.045,0.046,0.047,0.047,0.047,$139.44,0.85,$80.64,0.51,$47.36,0.31,$28.78,0.19,$18.00,0.12,$11.57,0.08,$7.65,0.06,$5.26,0.04,$3.71,0.03,$2.64,0.02
"$30,000",0.93%,"$4,361.74","$27,337.93",$348.15,0.138,$242.46,0.023,$239.77,1.395,$240.34,1.443,$125.76,1.048,$102.30,0.165,$3.13,0.029,$86.06,1.664,$154.06,1.718,$145.41,4.076,$170.41,1.085,$72.29,0.705,$10.81,0.085,$87.31,0.29,$0.25,0,$531.23,3.195,0.064,0,$264.43,8.143,$427.37,1.262,$46.41,0.104,$15.76,0.011,$12.83,0.092,$112.93,0.956,$57.31,0.049,$44.99,0.116,$1.00,0.008,$2.13,0.021,$25.85,0.243,$60.21,1.421,$55.89,0.939,$89.52,3.136,$308.47,1.391,$222.76,1.805,0.02,0.036,0.045,0.05,0.053,0.055,0.056,0.057,0.058,0.059,$141.59,0.86,$82.38,0.52,$48.71,0.32,$29.80,0.2,$18.76,0.13,$12.13,0.09,$8.07,0.06,$5.58,0.04,$3.96,0.03,$2.82,0.02
"$35,000",0.67%,"$4,574.10","$32,353.70",$367.99,0.142,$295.51,0.026,$241.66,1.406,$248.47,1.48,$131.01,1.08,$107.10,0.172,$3.34,0.03,$90.80,1.715,$155.95,1.736,$150.01,4.151,$175.44,1.106,$74.08,0.719,$10.95,0.086,$90.41,0.3,$0.39,0,$575.19,3.299,0.074,0,$270.75,8.261,$461.55,1.297,$49.84,0.107,$22.21,0.013,$14.69,0.098,$116.32,0.982,$60.44,0.051,$46.66,0.121,$1.08,0.008,$2.25,0.022,$28.87,0.26,$61.93,1.456,$58.28,0.968,$91.73,3.183,$340.50,1.459,$234.69,1.84,0.022,0.041,0.051,0.057,0.061,0.063,0.065,0.066,0.067,0.068,$143.25,0.87,$83.73,0.53,$49.76,0.32,$30.60,0.2,$19.35,0.13,$12.57,0.09,$8.40,0.06,$5.84,0.04,$4.15,0.03,$2.97,0.02
"$40,000",0.49%,"$4,757.83","$37,400.86",$382.36,0.145,$343.70,0.028,$243.07,1.414,$254.82,1.507,$134.90,1.1,$110.74,0.177,$3.47,0.031,$94.91,1.755,$157.24,1.749,$153.69,4.212,$180.03,1.124,$75.56,0.73,$11.11,0.087,$93.35,0.31,$0.49,0,$612.28,3.382,0.084,0,$275.61,8.353,$489.90,1.323,$52.19,0.109,$30.12,0.014,$16.48,0.104,$118.42,0.996,$62.81,0.053,$47.94,0.124,$1.18,0.009,$2.29,0.022,$31.67,0.273,$63.24,1.482,$60.23,0.991,$93.45,3.22,$367.68,1.514,$244.60,1.868,0.024,0.044,0.056,0.063,0.067,0.07,0.072,0.073,0.074,0.075,$144.47,0.88,$84.74,0.54,$50.54,0.33,$31.19,0.21,$19.79,0.14,$12.90,0.09,$8.65,0.06,$6.02,0.05,$4.29,0.03,$3.08,0.03
"$45,000",0.40%,"$4,919.35","$42,414.49",$394.52,0.148,$390.14,0.031,$244.17,1.421,$259.48,1.527,$138.47,1.122,$113.90,0.181,$3.57,0.032,$98.66,1.788,$158.32,1.761,$156.79,4.265,$183.99,1.139,$76.81,0.739,$11.25,0.088,$95.94,0.31,$0.61,0,$646.64,3.454,0.092,0,$279.56,8.425,$517.88,1.342,$54.27,0.111,$39.91,0.016,$17.94,0.109,$120.53,1.013,$64.91,0.054,$48.99,0.127,$1.24,0.009,$2.33,0.022,$34.34,0.286,$64.32,1.502,$61.94,1.012,$94.85,3.253,$392.14,1.562,$254.51,1.892,0.026,0.047,0.06,0.068,0.072,0.076,0.078,0.08,0.081,0.082,$145.44,0.89,$85.52,0.54,$51.15,0.33,$31.65,0.21,$20.14,0.14,$13.16,0.09,$8.84,0.06,$6.17,0.05,$4.40,0.03,$3.15,0.03
"$50,000",0.35%,"$5,062.05","$47,418.86",$403.67,0.15,$438.09,0.033,$245.15,1.426,$263.68,1.544,$141.55,1.14,$116.61,0.185,$3.66,0.032,$102.27,1.817,$159.21,1.771,$159.57,4.312,$187.89,1.153,$78.34,0.748,$11.31,0.088,$98.23,0.32,$0.79,0,$676.88,3.518,0.1,0,$282.78,8.486,$548.64,1.361,$56.48,0.112,$51.29,0.019,$19.17,0.113,$122.37,1.027,$66.64,0.055,$49.97,0.13,$1.30,0.01,$2.36,0.023,$36.94,0.298,$65.33,1.52,$63.48,1.031,$96.09,3.282,$413.09,1.602,$263.79,1.916,0.028,0.05,0.064,0.072,0.077,0.081,0.084,0.085,0.087,0.088,$146.27,0.89,$86.21,0.54,$51.68,0.34,$32.06,0.21,$20.45,0.14,$13.39,0.09,$9.01,0.06,$6.30,0.05,$4.50,0.03,$3.23,0.03
"$100,000",1.64%,"$5,903.48","$69,537.52",$452.74,0.16,$741.08,0.043,$250.88,1.454,$283.88,1.616,$158.26,1.232,$133.85,0.212,$4.24,0.037,$120.49,1.954,$163.86,1.82,$176.88,4.599,$220.23,1.239,$89.62,0.802,$11.93,0.091,$118.67,0.35,$2.12,0,$893.68,3.941,0.149,0,$302.85,8.826,$715.63,1.453,$68.65,0.119,$234.64,0.046,$25.99,0.135,$132.28,1.097,$77.32,0.063,$56.53,0.149,$1.71,0.013,$2.53,0.024,$50.94,0.358,$69.55,1.597,$73.02,1.144,$103.86,3.455,$556.85,1.883,$336.83,2.058,0.034,0.063,0.081,0.093,0.102,0.108,0.113,0.116,0.119,0.122,$151.31,0.92,$90.42,0.56,$55.07,0.35,$34.71,0.23,$22.52,0.15,$15.00,0.1,$10.27,0.07,$7.28,0.05,$5.27,0.04,$3.84,0.03
"$200,000",0.72%,"$6,490.94","$136,807.97",$481.77,0.166,"$1,033.73",0.051,$254.78,1.467,$300.37,1.655,$171.67,1.293,$150.63,0.235,$4.56,0.04,$128.93,2.008,$166.55,1.847,$190.35,4.827,$256.46,1.309,$98.52,0.84,$12.26,0.093,$145.68,0.38,$4.09,0,"$1,125.80",4.403,0.197,0.01,$314.41,8.988,$796.00,1.486,$77.56,0.123,$409.59,0.063,$30.41,0.144,$141.26,1.148,$88.51,0.069,$62.12,0.166,$1.94,0.014,$2.62,0.025,$57.99,0.387,$70.94,1.621,$82.03,1.259,$108.33,3.567,$714.52,2.221,$411.27,2.182,0.038,0.07,0.091,0.106,0.117,0.125,0.132,0.138,0.142,0.147,$154.80,0.93,$93.43,0.57,$57.61,0.36,$36.83,0.23,$24.28,0.15,$16.45,0.11,$11.45,0.07,$8.24,0.05,$6.05,0.04,$4.47,0.03
"$300,000",0.18%,"$6,709.37","$241,159.62",$491.08,0.168,"$1,172.16",0.053,$257.53,1.471,$309.49,1.668,$174.84,1.305,$158.46,0.246,$4.73,0.041,$131.20,2.022,$167.44,1.856,$196.81,4.924,$275.20,1.337,$101.95,0.854,$12.39,0.093,$160.86,0.39,$5.75,0,"$1,259.18",4.607,0.22,0.01,$318.05,9.032,$817.29,1.494,$80.45,0.123,$465.83,0.067,$31.44,0.147,$143.40,1.158,$93.97,0.073,$64.49,0.173,$2.05,0.015,$2.67,0.025,$59.99,0.396,$71.21,1.625,$86.98,1.315,$109.83,3.61,$806.83,2.372,$452.35,2.235,0.039,0.072,0.094,0.11,0.122,0.131,0.138,0.145,0.15,0.155,$157.31,0.93,$95.67,0.58,$59.61,0.36,$38.61,0.23,$25.85,0.16,$17.84,0.11,$12.66,0.08,$9.28,0.06,$6.94,0.04,$5.22,0.03
"$400,000",0.14%,"$6,791.86","$356,899.05",$499.78,0.17,"$1,370.77",0.057,$258.59,1.474,$316.33,1.682,$176.70,1.31,$165.95,0.257,$4.87,0.042,$133.01,2.033,$168.13,1.869,$205.30,5.05,$296.78,1.365,$105.01,0.868,$12.47,0.094,$179.30,0.4,$7.04,0,"$1,422.98",4.826,0.264,0.01,$320.59,9.07,$840.15,1.5,$83.62,0.124,$521.29,0.071,$32.11,0.148,$144.59,1.162,$99.56,0.076,$66.39,0.181,$2.19,0.016,$2.68,0.026,$61.64,0.405,$71.36,1.627,$94.11,1.395,$111.20,3.656,$923.27,2.529,$499.71,2.297,0.04,0.073,0.097,0.114,0.126,0.136,0.145,0.152,0.158,0.164,$158.29,0.93,$96.55,0.58,$60.38,0.37,$39.29,0.24,$26.44,0.16,$18.35,0.11,$13.11,0.08,$9.68,0.06,$7.28,0.04,$5.51,0.03
"$500,000",0.00%,"$6,791.86",.,$499.78,0.17,"$1,370.77",0.057,$258.59,1.474,$316.33,1.682,$176.70,1.31,$165.95,0.257,$4.87,0.042,$133.01,2.033,$168.13,1.869,$205.30,5.05,$296.78,1.365,$105.01,0.868,$12.47,0.094,$179.30,0.4,$7.04,0,"$1,422.98",4.826,0.264,0.01,$320.59,9.07,$840.15,1.5,$83.62,0.124,$521.29,0.071,$32.11,0.148,$144.59,1.162,$99.56,0.076,$66.39,0.181,$2.19,0.016,$2.68,0.026,$61.64,0.405,$71.36,1.627,$94.11,1.395,$111.20,3.656,$923.27,2.529,$499.71,2.297,0.04,0.073,0.097,0.114,0.126,0.136,0.145,0.152,0.158,0.164,$158.29,0.93,$96.55,0.58,$60.38,0.37,$39.29,0.24,$26.44,0.16,$18.35,0.11,$13.11,0.08,$9.68,0.06,$7.28,0.04,$5.51,0.03
"$1,000,000",0.00%,"$6,791.86",.,$499.78,0.17,"$1,370.77",0.057,$258.59,1.474,$316.33,1.682,$176.70,1.31,$165.95,0.257,$4.87,0.042,$133.01,2.033,$168.13,1.869,$205.30,5.05,$296.78,1.365,$105.01,0.868,$12.47,0.094,$179.30,0.4,$7.04,0,"$1,422.98",4.826,0.264,0.01,$320.59,9.07,$840.15,1.5,$83.62,0.124,$521.29,0.071,$32.11,0.148,$144.59,1.162,$99.56,0.076,$66.39,0.181,$2.19,0.016,$2.68,0.026,$61.64,0.405,$71.36,1.627,$94.11,1.395,$111.20,3.656,$923.27,2.529,$499.71,2.297,0.04,0.073,0.097,0.114,0.126,0.136,0.145,0.152,0.158,0.164,$158.29,0.93,$96.55,0.58,$60.38,0.37,$39.29,0.24,$26.44,0.16,$18.35,0.11,$13.11,0.08,$9.68,0.06,$7.28,0.04,$5.51,0.03
"$2,000,000",0.00%,"$6,791.86",.,$499.78,0.17,"$1,370.77",0.057,$258.59,1.474,$316.33,1.682,$176.70,1.31,$165.95,0.257,$4.87,0.042,$133.01,2.033,$168.13,1.869,$205.30,5.05,$296.78,1.365,$105.01,0.868,$12.47,0.094,$179.30,0.4,$7.04,0,"$1,422.98",4.826,0.264,0.01,$320.59,9.07,$840.15,1.5,$83.62,0.124,$521.29,0.071,$32.11,0.148,$144.59,1.162,$99.56,0.076,$66.39,0.181,$2.19,0.016,$2.68,0.026,$61.64,0.405,$71.36,1.627,$94.11,1.395,$111.20,3.656,$923.27,2.529,$499.71,2.297,0.04,0.073,0.097,0.114,0.126,0.136,0.145,0.152,0.158,0.164,$158.29,0.93,$96.55,0.58,$60.38,0.37,$39.29,0.24,$26.44,0.16,$18.35,0.11,$13.11,0.08,$9.68,0.06,$7.28,0.04,$5.51,0.03
Unlimited,0.00%,"$6,791.86",.,$499.78,0.17,"$1,370.77",0.057,$258.59,1.474,$316.33,1.682,$176.70,1.31,$165.95,0.257,$4.87,0.042,$133.01,2.033,$168.13,1.869,$205.30,5.05,$296.78,1.365,$105.01,0.868,$12.47,0.094,$179.30,0.4,$7.04,0,"$1,422.98",4.826,0.264,0.01,$320.59,9.07,$840.15,1.5,$83.62,0.124,$521.29,0.071,$32.11,0.148,$144.59,1.162,$99.56,0.076,$66.39,0.181,$2.19,0.016,$2.68,0.026,$61.64,0.405,$71.36,1.627,$94.11,1.395,$111.20,3.656,$923.27,2.529,$499.71,2.297,0.04,0.073,0.097,0.114,0.126,0.136,0.145,0.152,0.158,0.164,$158.29,0.93,$96.55,0.58,$60.38,0.37,$39.29,0.24,$26.44,0.16,$18.35,0.11,$13.11,0.08,$9.68,0.06,$7.28,0.04,$5.51,0.03
