Up To,Percent of Enrollees,Avg. Cost per Enrollee (Max'd),Avg. Cost per Enrollee (Bucket),ER,Avg. ER Freq,IP,Avg. IP Freq,Primary Care,Avg. Primary Care Freq,Specialist,Avg. Specialist Freq,Mental Health and Sub. Use Disorder,Mental Health and Sub. Use Disorder Freq.,Imaging,Avg. Imaging Freq,Speech Therapy,Avg. Speech Therapy Freq,Occ. + Physical Therapy,Occ. + Physical Therapy Freq,Preventive (Combined),Avg. Prev. Freq (Combined),Laboratory,Avg. Laboratory Freq,X-rays (Combined),Avg. X-ray Freq (Combined),X-rays (Specialist),Avg. X-rays Freq (Specialist),X-rays (Primary),Avg. X-rays Freq (Primary),X-rays (Unclass.),Avg. X-rays Freq (Unclass.),SNF,Avg. SNF Freq.,Unclassified,Avg. Unclassified Freq,Avg. IP Days,Avg. SNF Days,Generics,Avg. Generics Prescriptions,Preferred Brand,Avg. Pref. Brand Prescriptions,Non-Preferred Brand,Avg. Non-Pref. Brand Prescriptions,Specialty High-Cost,Avg. Spec. Prescriptions,Mental Health - OP Facility,Avg. Mental Health - OP Facility Freq,Mental Health - OP Prof.,Avg. Mental Health - OP Prof. Freq,Imaging - OP Facility,Avg. Imaging - OP Facility Freq,Imaging - OP Prof.,Avg. Imaging - OP Prof. Freq,Speech Therapy - OP Facility,Avg. Speech Therapy - OP Facility Freq,Speech Therapy - OP Prof.,Avg. Speech Therapy - OP Prof. Freq,Occupational Therapy - OP Facility,Avg. Occ. Therapy - OP Facility Freq,Occupational Therapy - OP Prof.,Avg. Occ. Therapy - OP Prof. Freq,Laboratory - OP Facility,Avg. Lab - OP Facility Freq,Laboratory - OP Prof.,Avg. Lab - OP Prof. Freq,Unclassified - OP Facility,Avg. Unclass. - OP Facility Freq,OP Surgery,OP Surgery Freq.,IP Max Days - 1,IP Max Days - 2,IP Max Days - 3,IP Max Days - 4,IP Max Days - 5,IP Max Days - 6,IP Max Days - 7,IP Max Days - 8,IP Max Days - 9,IP Max Days - 10,Primary Care >1 Visit,Primary Care >1 Visit Freq.,Primary Care >2 Visits,Primary Care >2 Visits Freq.,Primary Care >3 Visits,Primary Care >3 Visits Freq.,Primary Care >4 Visits,Primary Care >4 Visits Freq.,Primary Care >5 Visits,Primary Care >5 Visits Freq.,Primary Care >6 Visits,Primary Care >6 Visits Freq.,Primary Care >7 Visits,Primary Care >7 Visits Freq.,Primary Care >8 Visits,Primary Care >8 Visits Freq.,Primary Care >9 Visits,Primary Care >9 Visits Freq.,Primary Care >10 Visits,Primary Care >10 Visits Freq.
"$6,600",0.23%,"$2,499.51","$6,550.04",$137.76,0.089,$7.31,0.002,$205.57,1.284,$145.62,0.968,$69.43,0.643,$40.95,0.09,$1.41,0.015,$42.40,1.018,$108.15,1.657,$91.65,3.543,$113.45,0.866,$55.76,0.585,$7.70,0.069,$49.99,0.21,$0.01,0,$194.27,2.081,0.006,0,$194.72,6.791,$132.56,0.831,$15.81,0.06,$0.66,0.005,$2.50,0.036,$66.93,0.607,$18.59,0.022,$22.36,0.069,$0.36,0.004,$1.06,0.011,$8.04,0.129,$34.36,0.889,$27.63,0.616,$64.02,2.928,$49.27,0.668,$145.00,1.413,0.002,0.004,0.004,0.004,0.005,0.005,0.005,0.005,0.005,0.005,$117.05,0.78,$64.25,0.45,$35.49,0.26,$20.23,0.15,$11.88,0.09,$7.16,0.06,$4.42,0.04,$2.87,0.03,$1.90,0.02,$1.26,0.01
"$6,700",0.22%,"$2,519.50","$6,649.14",$139.88,0.09,$7.63,0.002,$206.24,1.288,$146.68,0.974,$70.21,0.649,$41.67,0.092,$1.44,0.015,$42.92,1.028,$108.98,1.663,$92.35,3.56,$114.23,0.871,$56.09,0.588,$7.74,0.069,$50.40,0.21,$0.01,0,$196.54,2.095,0.006,0,$195.97,6.818,$134.79,0.837,$16.07,0.06,$0.67,0.005,$2.55,0.037,$67.66,0.613,$19.00,0.022,$22.67,0.069,$0.36,0.004,$1.09,0.011,$8.18,0.131,$34.74,0.897,$27.90,0.62,$64.44,2.94,$50.58,0.676,$145.95,1.419,0.002,0.004,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.005,$117.62,0.78,$64.69,0.45,$35.81,0.26,$20.46,0.16,$12.04,0.1,$7.27,0.06,$4.50,0.04,$2.93,0.03,$1.95,0.02,$1.29,0.01
"$6,800",0.22%,"$2,539.28","$6,749.60",$141.86,0.091,$7.95,0.002,$206.82,1.292,$147.70,0.98,$71.07,0.656,$42.30,0.093,$1.47,0.015,$43.37,1.038,$109.78,1.668,$92.98,3.575,$114.99,0.875,$56.38,0.591,$7.78,0.07,$50.83,0.21,$0.01,0,$198.74,2.108,0.006,0,$197.20,6.845,$137.18,0.842,$16.37,0.061,$0.68,0.005,$2.58,0.037,$68.49,0.619,$19.38,0.023,$22.92,0.07,$0.36,0.004,$1.11,0.012,$8.28,0.132,$35.09,0.905,$28.14,0.624,$64.84,2.951,$51.89,0.683,$146.85,1.426,0.002,0.004,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.005,$118.10,0.78,$65.06,0.45,$36.08,0.26,$20.65,0.16,$12.17,0.1,$7.36,0.06,$4.56,0.04,$2.97,0.03,$1.98,0.02,$1.31,0.01
"$6,900",0.22%,"$2,558.84","$6,851.30",$143.71,0.092,$8.28,0.002,$207.46,1.295,$148.80,0.986,$71.96,0.664,$43.01,0.094,$1.50,0.016,$43.84,1.047,$110.64,1.673,$93.67,3.59,$115.83,0.88,$56.66,0.594,$7.83,0.07,$51.34,0.22,$0.01,0,$201.09,2.122,0.007,0,$198.43,6.872,$139.47,0.848,$16.65,0.061,$0.70,0.005,$2.65,0.037,$69.31,0.627,$19.81,0.023,$23.21,0.071,$0.37,0.004,$1.14,0.012,$8.42,0.134,$35.42,0.913,$28.41,0.628,$65.26,2.962,$53.43,0.69,$147.66,1.432,0.002,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,$118.62,0.78,$65.46,0.45,$36.37,0.26,$20.86,0.16,$12.33,0.1,$7.47,0.06,$4.64,0.04,$3.03,0.03,$2.02,0.02,$1.35,0.01
"$7,000",0.21%,"$2,578.18","$6,949.70",$145.61,0.092,$8.60,0.003,$207.99,1.298,$149.85,0.993,$72.76,0.672,$43.67,0.095,$1.53,0.016,$44.35,1.056,$111.43,1.677,$94.24,3.604,$116.51,0.884,$56.93,0.596,$7.86,0.07,$51.72,0.22,$0.01,0,$203.32,2.134,0.007,0,$199.72,6.898,$141.78,0.853,$17.00,0.062,$0.71,0.005,$2.69,0.038,$70.07,0.634,$20.20,0.023,$23.48,0.072,$0.37,0.004,$1.16,0.012,$8.58,0.135,$35.77,0.92,$28.62,0.631,$65.62,2.973,$54.70,0.697,$148.63,1.438,0.002,0.004,0.005,0.005,0.005,0.005,0.005,0.006,0.006,0.006,$119.06,0.79,$65.78,0.46,$36.60,0.27,$21.02,0.16,$12.44,0.1,$7.54,0.06,$4.69,0.04,$3.07,0.03,$2.05,0.02,$1.37,0.01
"$7,100",0.20%,"$2,597.32","$7,050.65",$147.29,0.093,$8.96,0.003,$208.53,1.302,$150.83,0.998,$73.48,0.678,$44.34,0.096,$1.55,0.016,$44.85,1.066,$112.12,1.682,$94.88,3.618,$117.18,0.888,$57.18,0.599,$7.89,0.07,$52.12,0.22,$0.01,0,$205.36,2.146,0.007,0,$200.95,6.923,$144.09,0.858,$17.29,0.063,$0.75,0.005,$2.74,0.038,$70.74,0.639,$20.61,0.024,$23.74,0.072,$0.38,0.004,$1.17,0.012,$8.70,0.137,$36.14,0.929,$28.85,0.635,$66.03,2.983,$55.95,0.703,$149.41,1.443,0.002,0.004,0.005,0.005,0.005,0.006,0.006,0.006,0.006,0.006,$119.50,0.79,$66.12,0.46,$36.84,0.27,$21.19,0.16,$12.55,0.1,$7.62,0.06,$4.75,0.04,$3.11,0.03,$2.08,0.02,$1.40,0.02
"$7,200",0.20%,"$2,616.26","$7,150.28",$149.25,0.094,$9.27,0.003,$209.04,1.305,$151.85,1.004,$74.35,0.684,$44.88,0.097,$1.57,0.016,$45.32,1.074,$112.92,1.686,$95.53,3.631,$117.94,0.892,$57.46,0.601,$7.93,0.071,$52.55,0.22,$0.01,0,$207.54,2.158,0.007,0,$201.98,6.947,$146.51,0.864,$17.57,0.063,$0.77,0.005,$2.79,0.039,$71.56,0.646,$20.93,0.024,$23.95,0.073,$0.38,0.004,$1.19,0.012,$8.83,0.138,$36.49,0.936,$29.10,0.638,$66.43,2.993,$57.31,0.709,$150.24,1.448,0.002,0.004,0.005,0.005,0.006,0.006,0.006,0.006,0.006,0.006,$119.92,0.79,$66.44,0.46,$37.08,0.27,$21.35,0.16,$12.67,0.1,$7.71,0.06,$4.81,0.04,$3.16,0.03,$2.12,0.02,$1.43,0.02
"$7,300",0.20%,"$2,635.00","$7,249.37",$151.19,0.095,$9.60,0.003,$209.57,1.308,$152.94,1.011,$75.04,0.69,$45.52,0.098,$1.60,0.017,$45.83,1.084,$113.67,1.691,$96.09,3.646,$118.65,0.896,$57.73,0.604,$7.97,0.071,$52.95,0.22,$0.01,0,$209.78,2.171,0.007,0,$203.22,6.973,$148.75,0.869,$17.88,0.064,$0.79,0.005,$2.83,0.039,$72.21,0.651,$21.32,0.024,$24.20,0.074,$0.39,0.004,$1.22,0.013,$8.96,0.14,$36.88,0.944,$29.30,0.642,$66.79,3.004,$58.63,0.716,$151.15,1.455,0.003,0.004,0.005,0.006,0.006,0.006,0.006,0.006,0.006,0.006,$120.37,0.8,$66.79,0.46,$37.34,0.27,$21.54,0.16,$12.81,0.1,$7.81,0.06,$4.88,0.04,$3.21,0.03,$2.15,0.02,$1.45,0.02
"$7,400",0.20%,"$2,653.54","$7,349.15",$153.17,0.095,$9.91,0.003,$210.09,1.311,$153.94,1.017,$75.81,0.696,$46.12,0.099,$1.64,0.017,$46.35,1.094,$114.37,1.696,$96.59,3.659,$119.36,0.9,$58.01,0.607,$8.01,0.071,$53.35,0.22,$0.01,0,$211.94,2.183,0.008,0,$204.47,6.998,$151.38,0.874,$18.16,0.065,$0.82,0.005,$2.87,0.04,$72.94,0.657,$21.67,0.025,$24.45,0.074,$0.39,0.004,$1.25,0.013,$9.13,0.142,$37.22,0.952,$29.50,0.645,$67.09,3.014,$60.00,0.722,$151.94,1.46,0.003,0.005,0.005,0.006,0.006,0.006,0.006,0.006,0.006,0.006,$120.80,0.8,$67.11,0.47,$37.56,0.27,$21.70,0.16,$12.92,0.1,$7.89,0.06,$4.94,0.04,$3.25,0.03,$2.19,0.02,$1.48,0.02
"$7,500",0.19%,"$2,671.90","$7,450.50",$154.96,0.096,$10.27,0.003,$210.59,1.314,$154.83,1.022,$76.62,0.703,$46.77,0.1,$1.65,0.017,$46.80,1.102,$115.09,1.7,$97.20,3.673,$120.10,0.904,$58.29,0.609,$8.05,0.071,$53.76,0.22,$0.01,0,$214.32,2.196,0.008,0,$205.60,7.023,$153.82,0.879,$18.43,0.065,$0.85,0.005,$2.92,0.04,$73.70,0.663,$22.03,0.025,$24.74,0.075,$0.39,0.004,$1.26,0.013,$9.24,0.143,$37.55,0.959,$29.74,0.649,$67.46,3.024,$61.58,0.73,$152.75,1.466,0.003,0.005,0.005,0.006,0.006,0.006,0.006,0.006,0.006,0.006,$121.21,0.8,$67.42,0.47,$37.79,0.27,$21.86,0.16,$13.03,0.1,$7.96,0.07,$5.00,0.04,$3.30,0.03,$2.22,0.02,$1.50,0.02
"$7,600",0.18%,"$2,690.06","$7,549.34",$156.78,0.097,$10.72,0.003,$211.05,1.317,$155.72,1.028,$77.46,0.71,$47.31,0.101,$1.68,0.017,$47.33,1.113,$115.75,1.705,$97.74,3.687,$120.79,0.908,$58.55,0.612,$8.08,0.072,$54.16,0.22,$0.01,0,$216.29,2.208,0.008,0,$206.75,7.047,$156.13,0.884,$18.68,0.066,$0.87,0.005,$2.96,0.04,$74.49,0.669,$22.35,0.025,$24.96,0.076,$0.41,0.004,$1.28,0.013,$9.40,0.145,$37.93,0.968,$29.96,0.653,$67.77,3.034,$62.79,0.736,$153.50,1.472,0.003,0.005,0.006,0.006,0.006,0.006,0.006,0.007,0.007,0.007,$121.59,0.8,$67.71,0.47,$37.99,0.27,$22.00,0.17,$13.13,0.1,$8.03,0.07,$5.04,0.04,$3.33,0.03,$2.25,0.02,$1.52,0.02
"$7,700",0.18%,"$2,708.05","$7,650.44",$158.67,0.097,$11.13,0.003,$211.52,1.32,$156.68,1.034,$78.13,0.715,$47.88,0.102,$1.71,0.018,$47.79,1.122,$116.33,1.709,$98.29,3.7,$121.47,0.912,$58.81,0.614,$8.12,0.072,$54.55,0.23,$0.01,0,$218.39,2.219,0.008,0,$207.84,7.07,$158.69,0.889,$18.94,0.066,$0.89,0.006,$3.00,0.041,$75.13,0.674,$22.67,0.025,$25.20,0.076,$0.41,0.004,$1.30,0.013,$9.53,0.147,$38.26,0.975,$30.18,0.656,$68.10,3.044,$64.16,0.742,$154.23,1.477,0.003,0.005,0.006,0.006,0.006,0.007,0.007,0.007,0.007,0.007,$121.98,0.81,$68.01,0.47,$38.20,0.28,$22.15,0.17,$13.23,0.1,$8.10,0.07,$5.09,0.04,$3.36,0.03,$2.27,0.02,$1.54,0.02
"$7,800",0.17%,"$2,725.85","$7,749.46",$160.37,0.098,$11.46,0.003,$211.94,1.322,$157.53,1.039,$78.78,0.721,$48.48,0.103,$1.72,0.018,$48.21,1.13,$117.02,1.713,$98.81,3.711,$122.15,0.915,$59.02,0.616,$8.15,0.072,$54.97,0.23,$0.01,0,$220.52,2.23,0.008,0,$208.79,7.09,$160.92,0.894,$19.20,0.067,$0.91,0.006,$3.05,0.041,$75.73,0.679,$23.03,0.026,$25.45,0.077,$0.41,0.004,$1.31,0.014,$9.66,0.148,$38.55,0.982,$30.41,0.659,$68.40,3.052,$65.53,0.749,$155.00,1.482,0.003,0.005,0.006,0.006,0.007,0.007,0.007,0.007,0.007,0.007,$122.32,0.81,$68.26,0.47,$38.38,0.28,$22.26,0.17,$13.31,0.1,$8.15,0.07,$5.12,0.04,$3.39,0.03,$2.28,0.02,$1.55,0.02
"$7,900",0.18%,"$2,743.49","$7,850.35",$162.26,0.098,$11.84,0.003,$212.40,1.325,$158.42,1.045,$79.51,0.727,$49.07,0.104,$1.74,0.018,$48.70,1.14,$117.67,1.717,$99.45,3.725,$122.77,0.919,$59.25,0.618,$8.18,0.072,$55.34,0.23,$0.01,0,$222.83,2.242,0.009,0,$209.87,7.112,$163.41,0.899,$19.51,0.067,$0.92,0.006,$3.10,0.041,$76.40,0.686,$23.40,0.026,$25.68,0.078,$0.42,0.004,$1.32,0.014,$9.80,0.15,$38.90,0.989,$30.64,0.663,$68.81,3.062,$66.99,0.755,$155.84,1.487,0.003,0.005,0.006,0.007,0.007,0.007,0.007,0.007,0.007,0.007,$122.70,0.81,$68.55,0.47,$38.58,0.28,$22.40,0.17,$13.41,0.1,$8.22,0.07,$5.17,0.04,$3.42,0.03,$2.31,0.02,$1.57,0.02
"$8,000",0.18%,"$2,760.95","$7,948.99",$164.15,0.099,$12.24,0.003,$212.85,1.328,$159.27,1.05,$80.22,0.733,$49.65,0.104,$1.77,0.018,$49.12,1.147,$118.33,1.721,$100.00,3.738,$123.42,0.922,$59.49,0.621,$8.23,0.073,$55.71,0.23,$0.01,0,$225.07,2.253,0.009,0,$211.11,7.135,$166.02,0.904,$19.82,0.068,$0.94,0.006,$3.15,0.042,$77.06,0.691,$23.76,0.026,$25.89,0.078,$0.44,0.005,$1.33,0.014,$9.94,0.152,$39.18,0.995,$30.87,0.666,$69.13,3.072,$68.49,0.762,$156.58,1.492,0.003,0.005,0.006,0.007,0.007,0.007,0.007,0.007,0.007,0.007,$123.07,0.81,$68.83,0.48,$38.78,0.28,$22.55,0.17,$13.50,0.11,$8.29,0.07,$5.22,0.04,$3.46,0.03,$2.34,0.02,$1.59,0.02
"$8,100",0.17%,"$2,778.23","$8,049.62",$166.02,0.1,$12.77,0.003,$213.28,1.33,$160.04,1.055,$80.92,0.739,$50.22,0.105,$1.80,0.019,$49.49,1.154,$119.00,1.725,$100.54,3.751,$124.00,0.925,$59.70,0.623,$8.25,0.073,$56.05,0.23,$0.01,0,$227.19,2.265,0.009,0,$212.23,7.158,$168.76,0.91,$20.04,0.068,$0.96,0.006,$3.22,0.042,$77.70,0.696,$24.12,0.026,$26.10,0.079,$0.46,0.005,$1.35,0.014,$10.05,0.153,$39.44,1.001,$31.10,0.67,$69.44,3.081,$69.85,0.768,$157.35,1.497,0.003,0.006,0.006,0.007,0.007,0.007,0.007,0.008,0.008,0.008,$123.43,0.81,$69.10,0.48,$38.98,0.28,$22.69,0.17,$13.61,0.11,$8.36,0.07,$5.27,0.05,$3.49,0.03,$2.36,0.02,$1.60,0.02
"$8,200",0.17%,"$2,795.34","$8,149.17",$167.81,0.1,$13.16,0.004,$213.73,1.333,$160.88,1.06,$81.78,0.747,$50.80,0.106,$1.81,0.019,$49.94,1.163,$119.66,1.729,$101.12,3.764,$124.65,0.929,$59.95,0.625,$8.29,0.073,$56.42,0.23,$0.01,0,$229.42,2.276,0.009,0,$213.25,7.181,$171.12,0.914,$20.31,0.069,$0.98,0.006,$3.28,0.043,$78.49,0.704,$24.49,0.027,$26.31,0.079,$0.46,0.005,$1.35,0.014,$10.20,0.154,$39.74,1.008,$31.35,0.673,$69.77,3.091,$71.28,0.774,$158.14,1.502,0.003,0.006,0.007,0.007,0.007,0.008,0.008,0.008,0.008,0.008,$123.80,0.82,$69.38,0.48,$39.18,0.28,$22.83,0.17,$13.71,0.11,$8.43,0.07,$5.32,0.05,$3.53,0.03,$2.39,0.02,$1.62,0.02
"$8,300",0.16%,"$2,812.29","$8,249.87",$169.52,0.101,$13.56,0.004,$214.14,1.336,$161.67,1.065,$82.47,0.754,$51.26,0.107,$1.85,0.019,$50.28,1.169,$120.34,1.733,$101.61,3.775,$125.26,0.932,$60.16,0.627,$8.32,0.073,$56.78,0.23,$0.01,0,$231.65,2.288,0.009,0,$214.27,7.202,$173.56,0.92,$20.59,0.069,$1.01,0.006,$3.32,0.043,$79.15,0.71,$24.77,0.027,$26.50,0.08,$0.48,0.005,$1.37,0.014,$10.31,0.156,$39.98,1.013,$31.55,0.676,$70.05,3.099,$72.72,0.781,$158.93,1.507,0.003,0.006,0.007,0.007,0.008,0.008,0.008,0.008,0.008,0.008,$124.14,0.82,$69.63,0.48,$39.36,0.28,$22.96,0.17,$13.80,0.11,$8.50,0.07,$5.37,0.05,$3.56,0.03,$2.41,0.02,$1.64,0.02
"$8,400",0.15%,"$2,829.08","$8,349.47",$171.27,0.102,$13.94,0.004,$214.53,1.338,$162.50,1.069,$83.19,0.759,$51.82,0.108,$1.88,0.019,$50.69,1.177,$120.85,1.736,$102.16,3.786,$125.81,0.935,$60.36,0.629,$8.34,0.074,$57.11,0.23,$0.01,0,$233.72,2.298,0.01,0,$215.27,7.224,$175.89,0.924,$20.82,0.07,$1.02,0.006,$3.35,0.044,$79.84,0.716,$25.11,0.027,$26.71,0.08,$0.50,0.005,$1.38,0.014,$10.40,0.157,$40.29,1.02,$31.78,0.679,$70.39,3.106,$74.01,0.786,$159.72,1.512,0.003,0.006,0.007,0.007,0.008,0.008,0.008,0.008,0.008,0.008,$124.48,0.82,$69.89,0.48,$39.55,0.28,$23.09,0.17,$13.89,0.11,$8.55,0.07,$5.41,0.05,$3.59,0.03,$2.44,0.02,$1.66,0.02
"$8,500",0.15%,"$2,845.73","$8,451.56",$172.79,0.102,$14.41,0.004,$214.94,1.34,$163.36,1.074,$83.92,0.765,$52.32,0.109,$1.92,0.02,$51.12,1.185,$121.50,1.74,$102.64,3.798,$126.35,0.938,$60.55,0.631,$8.36,0.074,$57.44,0.23,$0.02,0,$235.64,2.308,0.01,0,$216.36,7.245,$178.32,0.929,$21.08,0.07,$1.05,0.006,$3.39,0.044,$80.53,0.721,$25.42,0.028,$26.90,0.081,$0.51,0.005,$1.41,0.014,$10.53,0.158,$40.59,1.027,$31.97,0.683,$70.67,3.115,$75.30,0.792,$160.34,1.516,0.003,0.006,0.007,0.008,0.008,0.008,0.008,0.008,0.008,0.008,$124.82,0.82,$70.16,0.48,$39.75,0.29,$23.23,0.17,$13.99,0.11,$8.63,0.07,$5.46,0.05,$3.63,0.03,$2.46,0.02,$1.68,0.02
"$8,600",0.15%,"$2,862.21","$8,550.55",$174.55,0.103,$14.94,0.004,$215.33,1.343,$164.11,1.078,$84.52,0.77,$52.84,0.109,$1.94,0.02,$51.47,1.191,$122.02,1.743,$103.14,3.809,$126.93,0.941,$60.77,0.633,$8.39,0.074,$57.77,0.23,$0.02,0,$237.83,2.319,0.01,0,$217.36,7.265,$180.69,0.933,$21.35,0.071,$1.08,0.006,$3.42,0.044,$81.10,0.726,$25.73,0.028,$27.11,0.082,$0.52,0.005,$1.42,0.015,$10.62,0.159,$40.84,1.032,$32.18,0.686,$70.96,3.123,$76.77,0.798,$161.06,1.521,0.004,0.006,0.007,0.008,0.008,0.008,0.008,0.009,0.009,0.009,$125.15,0.82,$70.42,0.49,$39.94,0.29,$23.37,0.17,$14.09,0.11,$8.70,0.07,$5.52,0.05,$3.68,0.03,$2.50,0.02,$1.71,0.02
"$8,700",0.14%,"$2,878.55","$8,650.62",$176.04,0.103,$15.36,0.004,$215.70,1.345,$164.89,1.083,$85.08,0.774,$53.33,0.11,$1.95,0.02,$51.85,1.199,$122.57,1.746,$103.61,3.819,$127.49,0.944,$60.97,0.635,$8.42,0.074,$58.10,0.24,$0.02,0,$239.79,2.329,0.011,0,$218.23,7.284,$183.14,0.938,$21.62,0.071,$1.12,0.006,$3.48,0.044,$81.60,0.73,$26.04,0.028,$27.29,0.082,$0.52,0.005,$1.42,0.015,$10.74,0.161,$41.11,1.038,$32.37,0.689,$71.24,3.13,$78.01,0.804,$161.78,1.525,0.004,0.006,0.008,0.008,0.008,0.009,0.009,0.009,0.009,0.009,$125.46,0.83,$70.66,0.49,$40.11,0.29,$23.49,0.18,$14.18,0.11,$8.76,0.07,$5.57,0.05,$3.71,0.03,$2.52,0.02,$1.73,0.02
"$8,800",0.14%,"$2,894.75","$8,749.25",$177.79,0.104,$15.95,0.004,$216.03,1.347,$165.55,1.087,$85.67,0.779,$53.83,0.111,$1.97,0.02,$52.22,1.206,$123.03,1.75,$104.05,3.829,$128.02,0.947,$61.16,0.637,$8.45,0.074,$58.40,0.24,$0.02,0,$242.09,2.34,0.011,0,$219.14,7.303,$185.44,0.942,$21.89,0.072,$1.14,0.006,$3.53,0.045,$82.14,0.735,$26.34,0.028,$27.48,0.083,$0.52,0.005,$1.44,0.015,$10.82,0.162,$41.40,1.044,$32.57,0.692,$71.48,3.137,$79.60,0.81,$162.49,1.53,0.004,0.007,0.008,0.008,0.009,0.009,0.009,0.009,0.009,0.009,$125.74,0.83,$70.87,0.49,$40.26,0.29,$23.59,0.18,$14.25,0.11,$8.81,0.07,$5.60,0.05,$3.73,0.03,$2.54,0.02,$1.74,0.02
"$8,900",0.14%,"$2,910.80","$8,849.40",$179.50,0.104,$16.38,0.004,$216.39,1.35,$166.37,1.092,$86.29,0.784,$54.38,0.112,$1.98,0.02,$52.62,1.213,$123.53,1.753,$104.54,3.84,$128.55,0.95,$61.36,0.639,$8.48,0.074,$58.71,0.24,$0.02,0,$244.09,2.35,0.011,0,$220.05,7.323,$187.98,0.947,$22.12,0.072,$1.17,0.006,$3.56,0.045,$82.73,0.739,$26.68,0.029,$27.70,0.083,$0.54,0.005,$1.45,0.015,$10.96,0.163,$41.66,1.05,$32.79,0.695,$71.75,3.145,$81.01,0.816,$163.08,1.534,0.004,0.007,0.008,0.008,0.009,0.009,0.009,0.009,0.009,0.009,$126.04,0.83,$71.10,0.49,$40.42,0.29,$23.71,0.18,$14.32,0.11,$8.86,0.07,$5.63,0.05,$3.76,0.03,$2.56,0.02,$1.75,0.02
"$9,000",0.14%,"$2,926.71","$8,948.91",$181.22,0.105,$16.87,0.004,$216.76,1.352,$167.05,1.096,$86.81,0.789,$54.84,0.113,$2.02,0.021,$52.99,1.22,$123.98,1.756,$105.07,3.85,$129.13,0.953,$61.57,0.64,$8.51,0.075,$59.05,0.24,$0.02,0,$246.13,2.359,0.011,0,$220.96,7.341,$190.41,0.952,$22.39,0.073,$1.19,0.006,$3.59,0.045,$83.22,0.743,$26.94,0.029,$27.90,0.084,$0.55,0.006,$1.47,0.015,$11.07,0.165,$41.91,1.055,$33.00,0.698,$72.07,3.152,$82.51,0.821,$163.62,1.537,0.004,0.007,0.008,0.009,0.009,0.009,0.009,0.009,0.01,0.01,$126.35,0.83,$71.34,0.49,$40.60,0.29,$23.83,0.18,$14.41,0.11,$8.92,0.07,$5.67,0.05,$3.78,0.03,$2.58,0.02,$1.76,0.02
"$9,100",0.14%,"$2,942.49","$9,048.73",$182.95,0.105,$17.25,0.004,$217.13,1.354,$167.75,1.1,$87.49,0.795,$55.39,0.113,$2.03,0.021,$53.37,1.227,$124.51,1.759,$105.52,3.86,$129.66,0.956,$61.75,0.642,$8.54,0.075,$59.38,0.24,$0.02,0,$248.07,2.368,0.011,0,$221.87,7.359,$192.68,0.956,$22.65,0.073,$1.21,0.006,$3.65,0.046,$83.84,0.75,$27.29,0.029,$28.10,0.084,$0.56,0.006,$1.48,0.015,$11.20,0.166,$42.17,1.061,$33.19,0.701,$72.33,3.16,$83.79,0.827,$164.28,1.541,0.004,0.007,0.008,0.009,0.009,0.009,0.009,0.01,0.01,0.01,$126.66,0.83,$71.58,0.49,$40.77,0.29,$23.96,0.18,$14.51,0.11,$8.99,0.07,$5.73,0.05,$3.82,0.03,$2.61,0.02,$1.79,0.02
"$9,200",0.14%,"$2,958.12","$9,149.85",$184.63,0.106,$17.72,0.004,$217.54,1.357,$168.53,1.105,$88.07,0.801,$55.86,0.114,$2.05,0.021,$53.87,1.235,$125.01,1.763,$106.04,3.872,$130.20,0.959,$61.93,0.644,$8.56,0.075,$59.71,0.24,$0.02,0,$250.14,2.379,0.012,0,$222.77,7.378,$195.07,0.96,$22.87,0.074,$1.24,0.006,$3.70,0.046,$84.37,0.755,$27.55,0.029,$28.31,0.085,$0.56,0.006,$1.49,0.015,$11.40,0.167,$42.48,1.068,$33.43,0.704,$72.61,3.168,$85.21,0.833,$164.93,1.545,0.004,0.007,0.008,0.009,0.009,0.01,0.01,0.01,0.01,0.01,$127.01,0.84,$71.86,0.5,$40.98,0.29,$24.11,0.18,$14.61,0.11,$9.07,0.07,$5.78,0.05,$3.87,0.03,$2.64,0.03,$1.81,0.02
"$9,300",0.14%,"$2,973.62","$9,249.96",$186.43,0.106,$18.23,0.004,$217.90,1.359,$169.22,1.109,$88.67,0.805,$56.40,0.115,$2.06,0.021,$54.27,1.242,$125.46,1.766,$106.50,3.882,$130.77,0.963,$62.16,0.646,$8.60,0.075,$60.01,0.24,$0.02,0,$252.32,2.389,0.012,0,$223.65,7.396,$197.18,0.964,$23.16,0.074,$1.32,0.006,$3.78,0.046,$84.89,0.759,$27.89,0.029,$28.52,0.085,$0.57,0.006,$1.50,0.015,$11.54,0.169,$42.73,1.073,$33.63,0.707,$72.87,3.175,$86.76,0.839,$165.56,1.55,0.004,0.007,0.009,0.009,0.009,0.01,0.01,0.01,0.01,0.01,$127.32,0.84,$72.09,0.5,$41.16,0.3,$24.24,0.18,$14.70,0.11,$9.13,0.07,$5.83,0.05,$3.90,0.03,$2.66,0.03,$1.83,0.02
