plan_id,age,premium_single
40513CA0410038,26,513.140000000
40513CA0410038,27,525.160000000
40513CA0410038,24,501.110000000
40513CA0410038,25,503.110000000
40513CA0410038,30,568.760000000
40513CA0410038,28,544.710000000
40513CA0410038,31,580.790000000
40513CA0410038,29,560.740000000
40513CA0410038,33,600.330000000
40513CA0410038,32,592.810000000
40513CA0410038,34,608.350000000
40513CA0410038,35,612.360000000
40513CA0410038,38,624.380000000
40513CA0410038,36,616.370000000
40513CA0410038,37,620.370000000
40513CA0410038,39,632.400000000
40513CA0410038,40,640.420000000
40513CA0410038,42,663.970000000
40513CA0410038,41,652.450000000
40513CA0410038,43,680.010000000
40513CA0410038,47,783.240000000
40513CA0410038,45,723.600000000
40513CA0410038,44,700.050000000
40513CA0410038,46,751.670000000
40513CA0410038,51,934.570000000
40513CA0410038,48,819.320000000
40513CA0410038,50,894.980000000
40513CA0410038,49,854.890000000
40513CA0410038,56,1169.090000000
40513CA0410038,54,1069.870000000
40513CA0410038,53,1022.270000000
40513CA0410038,55,1117.480000000
40513CA0410038,52,978.170000000
40513CA0410038,58,1276.830000000
40513CA0410038,59,1304.390000000
40513CA0410038,57,1221.210000000
40513CA0410038,61,1408.120000000
40513CA0410038,62,1439.690000000
40513CA0410038,60,1360.010000000
40513CA0410038,63,1479.280000000
40513CA0410038,65,1503.330000000
40513CA0410038,64,1503.330000000
40513CA0410049,0,288.740000000
40513CA0410049,1,288.740000000
40513CA0410049,4,288.740000000
40513CA0410049,3,288.740000000
40513CA0410049,2,288.740000000
40513CA0410049,7,288.740000000
40513CA0410049,6,288.740000000
40513CA0410049,5,288.740000000
40513CA0410049,11,288.740000000
40513CA0410049,9,288.740000000
40513CA0410049,8,288.740000000
40513CA0410049,10,288.740000000
40513CA0410049,13,288.740000000
40513CA0410049,12,288.740000000
40513CA0410049,14,288.740000000
40513CA0410049,15,313.160000000
40513CA0410049,18,341.890000000
40513CA0410049,19,337.960000000
40513CA0410049,17,331.830000000
40513CA0410049,16,322.500000000
40513CA0410049,20,348.370000000
40513CA0410049,21,359.150000000
40513CA0410049,23,359.150000000
40513CA0410049,22,359.150000000
40513CA0410049,24,359.150000000
40513CA0410049,25,360.580000000
40513CA0410049,26,367.770000000
40513CA0410049,27,376.390000000
40513CA0410049,31,416.250000000
40513CA0410049,30,407.630000000
40513CA0410049,29,401.890000000
40513CA0410049,28,390.390000000
40513CA0410049,32,424.870000000
40513CA0410049,34,436.000000000
40513CA0410049,33,430.260000000
40513CA0410049,35,438.880000000
40513CA0410049,36,441.750000000
40513CA0410049,38,447.500000000
40513CA0410049,37,444.620000000
40513CA0410049,39,453.240000000
40513CA0410049,41,467.610000000
40513CA0410049,40,458.990000000
40513CA0410049,42,475.870000000
40513CA0410049,45,518.610000000
40513CA0410049,44,501.730000000
40513CA0410049,43,487.360000000
40513CA0410049,47,561.350000000
40513CA0410049,48,587.210000000
40513CA0410049,49,612.700000000
40513CA0410049,46,538.720000000
40513CA0410049,51,669.810000000
40513CA0410049,50,641.440000000
40513CA0410049,52,701.050000000
40513CA0410049,53,732.660000000
40513CA0410049,56,837.890000000
40513CA0410049,57,875.240000000
40513CA0410049,55,800.900000000
40513CA0410049,54,766.780000000
40513CA0410049,61,1009.200000000
40513CA0410049,59,934.860000000
40513CA0410049,60,974.720000000
40513CA0410049,62,1031.830000000
40513CA0410049,58,915.110000000
40513CA0410049,64,1077.450000000
40513CA0410049,63,1060.200000000
40513CA0410049,65,1077.450000000
40513CA0410059,0,305.570000000
40513CA0410059,1,305.570000000
40513CA0410059,4,305.570000000
40513CA0410059,3,305.570000000
40513CA0410059,2,305.570000000
40513CA0410059,7,305.570000000
40513CA0410059,8,305.570000000
40513CA0410059,5,305.570000000
40513CA0410059,6,305.570000000
40513CA0410059,10,305.570000000
40513CA0410059,11,305.570000000
40513CA0410059,9,305.570000000
40513CA0410059,12,305.570000000
40513CA0410059,14,305.570000000
40513CA0410059,13,305.570000000
40513CA0410059,15,331.490000000
40513CA0410059,16,341.400000000
40513CA0410059,20,369.710000000
40513CA0410059,19,358.660000000
40513CA0410059,17,351.310000000
40513CA0410059,18,361.980000000
40513CA0410059,24,381.150000000
40513CA0410059,22,381.150000000
40513CA0410059,21,381.150000000
40513CA0410059,23,381.150000000
40513CA0410059,27,399.440000000
40513CA0410059,28,414.310000000
40513CA0410059,25,382.670000000
40513CA0410059,26,390.300000000
40513CA0410059,29,426.500000000
40513CA0410059,30,432.600000000
40513CA0410059,32,450.900000000
40513CA0410059,31,441.750000000
40513CA0410059,34,462.710000000
40513CA0410059,35,465.760000000
40513CA0410059,33,456.620000000
40513CA0410059,36,468.810000000
40513CA0410059,38,474.910000000
40513CA0410059,40,487.110000000
40513CA0410059,39,481.010000000
40513CA0410059,37,471.860000000
40513CA0410059,42,505.020000000
40513CA0410059,44,532.460000000
40513CA0410059,41,496.260000000
40513CA0410059,43,517.220000000
40513CA0410059,45,550.380000000
40513CA0410059,46,571.720000000
40513CA0410059,48,623.180000000
40513CA0410059,50,680.730000000
40513CA0410059,49,650.240000000
40513CA0410059,47,595.730000000
40513CA0410059,51,710.840000000
40513CA0410059,54,813.750000000
40513CA0410059,52,744.000000000
40513CA0410059,53,777.540000000
40513CA0410059,55,849.960000000
40513CA0410059,56,889.220000000
40513CA0410059,57,928.860000000
40513CA0410059,58,971.170000000
40513CA0410059,60,1034.440000000
40513CA0410059,62,1095.040000000
40513CA0410059,61,1071.030000000
40513CA0410059,59,992.130000000
40513CA0410059,65,1143.450000000
40513CA0410059,64,1143.450000000
40513CA0410059,63,1125.150000000
40513CA0400057,0,282.950000000
40513CA0400057,2,282.950000000
40513CA0400057,1,282.950000000
40513CA0400057,3,282.950000000
40513CA0400057,5,282.950000000
40513CA0400057,4,282.950000000
40513CA0400057,6,282.950000000
40513CA0400057,9,282.950000000
40513CA0400057,7,282.950000000
40513CA0400057,8,282.950000000
40513CA0400057,10,282.950000000
40513CA0400057,12,282.950000000
40513CA0400057,13,282.950000000
40513CA0400057,11,282.950000000
40513CA0400057,14,282.950000000
40513CA0400057,18,334.980000000
40513CA0400057,17,325.140000000
40513CA0400057,16,316.000000000
40513CA0400057,15,306.860000000
40513CA0400057,22,351.580000000
40513CA0400057,20,341.030000000
40513CA0400057,19,330.840000000
40513CA0400057,21,351.580000000
40513CA0400057,23,351.580000000
40513CA0400057,26,360.020000000
40513CA0400057,27,368.450000000
40513CA0400057,24,351.580000000
40513CA0400057,25,352.990000000
40513CA0400057,29,393.420000000
40513CA0400057,30,399.040000000
40513CA0400057,28,382.170000000
40513CA0400057,34,426.820000000
40513CA0400057,32,415.920000000
40513CA0400057,33,421.190000000
40513CA0400057,31,407.480000000
40513CA0400057,37,435.250000000
40513CA0400057,36,432.440000000
40513CA0400057,35,429.630000000
40513CA0400057,38,438.070000000
40513CA0400057,40,449.320000000
40513CA0400057,39,443.690000000
40513CA0400057,41,457.760000000
40513CA0400057,43,477.090000000
40513CA0400057,42,465.840000000
40513CA0400057,46,527.370000000
40513CA0400057,44,491.160000000
40513CA0400057,45,507.680000000
40513CA0400057,50,627.920000000
40513CA0400057,47,549.520000000
40513CA0400057,49,599.790000000
40513CA0400057,48,574.830000000
40513CA0400057,54,750.620000000
40513CA0400057,52,686.280000000
40513CA0400057,53,717.220000000
40513CA0400057,51,655.690000000
40513CA0400057,55,784.020000000
40513CA0400057,58,895.820000000
40513CA0400057,57,856.800000000
40513CA0400057,56,820.230000000
40513CA0400057,62,1010.090000000
40513CA0400057,61,987.940000000
40513CA0400057,59,915.160000000
40513CA0400057,60,954.190000000
40513CA0400057,64,1054.740000000
40513CA0400057,65,1054.740000000
40513CA0400057,63,1037.860000000
40513CA0400067,0,250.620000000
40513CA0400067,1,250.620000000
40513CA0400067,3,250.620000000
40513CA0400067,2,250.620000000
40513CA0400067,5,250.620000000
40513CA0400067,4,250.620000000
40513CA0400067,6,250.620000000
40513CA0400067,8,250.620000000
40513CA0400067,9,250.620000000
40513CA0400067,7,250.620000000
40513CA0400067,11,250.620000000
40513CA0400067,10,250.620000000
40513CA0400067,12,250.620000000
40513CA0400067,15,271.650000000
40513CA0400067,16,279.690000000
40513CA0400067,13,250.620000000
40513CA0400067,14,250.620000000
40513CA0400067,17,287.730000000
40513CA0400067,18,296.400000000
40513CA0400067,21,309.320000000
40513CA0400067,19,291.070000000
40513CA0400067,20,300.040000000
40513CA0400067,22,309.320000000
40513CA0400067,25,310.550000000
40513CA0400067,24,309.320000000
40513CA0400067,23,309.320000000
40513CA0400067,27,324.160000000
40513CA0400067,29,346.120000000
40513CA0400067,28,336.230000000
40513CA0400067,26,316.740000000
40513CA0400067,30,351.070000000
40513CA0400067,32,365.920000000
40513CA0400067,31,358.500000000
40513CA0400067,35,377.980000000
40513CA0400067,33,370.560000000
40513CA0400067,34,375.510000000
40513CA0400067,36,380.460000000
40513CA0400067,38,385.410000000
40513CA0400067,37,382.930000000
40513CA0400067,39,390.360000000
40513CA0400067,44,432.110000000
40513CA0400067,41,402.730000000
40513CA0400067,43,419.740000000
40513CA0400067,40,395.310000000
40513CA0400067,42,409.840000000
40513CA0400067,46,463.970000000
40513CA0400067,45,446.650000000
40513CA0400067,47,483.460000000
40513CA0400067,49,527.690000000
40513CA0400067,48,505.730000000
40513CA0400067,50,552.440000000
40513CA0400067,51,576.870000000
40513CA0400067,55,689.780000000
40513CA0400067,53,631.010000000
40513CA0400067,54,660.390000000
40513CA0400067,52,603.790000000
40513CA0400067,57,753.800000000
40513CA0400067,59,805.150000000
40513CA0400067,58,788.140000000
40513CA0400067,56,721.630000000
40513CA0400067,63,913.100000000
40513CA0400067,60,839.480000000
40513CA0400067,62,888.670000000
40513CA0400067,61,869.180000000
40513CA0400067,65,927.960000000
40513CA0400067,64,927.960000000
40513CA0400068,1,261.380000000
40513CA0400068,0,261.380000000
40513CA0400068,4,261.380000000
40513CA0400068,2,261.380000000
40513CA0400068,3,261.380000000
40513CA0400068,6,261.380000000
40513CA0400068,7,261.380000000
40513CA0400068,5,261.380000000
40513CA0400068,8,261.380000000
40513CA0400068,11,261.380000000
40513CA0400068,9,261.380000000
40513CA0400068,12,261.380000000
40513CA0400068,10,261.380000000
40513CA0400068,13,261.380000000
40513CA0400068,14,261.380000000
40513CA0400068,16,291.780000000
40513CA0400068,15,283.370000000
40513CA0400068,19,304.310000000
40513CA0400068,17,300.190000000
40513CA0400068,20,313.690000000
40513CA0400068,18,309.240000000
40513CA0400068,24,323.390000000
40513CA0400068,22,323.390000000
40513CA0400068,23,323.390000000
40513CA0400068,21,323.390000000
40513CA0400068,28,351.520000000
40513CA0400068,27,338.910000000
40513CA0400068,25,324.680000000
40513CA0400068,26,331.150000000
40513CA0400068,31,374.810000000
40513CA0400068,32,382.570000000
40513CA0400068,29,361.870000000
40513CA0400068,30,367.040000000
40513CA0400068,35,395.180000000
40513CA0400068,36,397.770000000
40513CA0400068,34,392.590000000
40513CA0400068,33,387.420000000
40513CA0400068,38,402.940000000
40513CA0400068,39,408.110000000
40513CA0400068,37,400.350000000
40513CA0400068,40,413.290000000
40513CA0400068,44,451.770000000
40513CA0400068,42,428.490000000
40513CA0400068,43,438.840000000
40513CA0400068,41,421.050000000
40513CA0400068,45,466.970000000
40513CA0400068,47,505.450000000
40513CA0400068,46,485.080000000
40513CA0400068,48,528.740000000
40513CA0400068,52,631.250000000
40513CA0400068,51,603.120000000
40513CA0400068,50,577.570000000
40513CA0400068,49,551.700000000
40513CA0400068,53,659.710000000
40513CA0400068,54,690.430000000
40513CA0400068,56,754.460000000
40513CA0400068,55,721.150000000
40513CA0400068,60,877.670000000
40513CA0400068,59,841.780000000
40513CA0400068,57,788.090000000
40513CA0400068,58,823.990000000
40513CA0400068,62,929.090000000
40513CA0400068,63,954.640000000
40513CA0400068,61,908.720000000
40513CA0400068,64,970.170000000
40513CA0400068,65,970.170000000
40733CA0110735,0,383.060000000
40733CA0110735,1,383.060000000
40733CA0110735,3,383.060000000
40733CA0110735,2,383.060000000
40733CA0110735,4,383.060000000
40733CA0110735,7,383.060000000
40733CA0110735,6,383.060000000
40733CA0110735,5,383.060000000
40733CA0110735,8,383.060000000
40733CA0110735,13,383.060000000
40733CA0110735,9,383.060000000
40733CA0110735,10,383.060000000
40733CA0110735,11,383.060000000
40733CA0110735,12,383.060000000
40733CA0110735,16,430.130000000
40733CA0110735,14,383.060000000
40733CA0110735,17,443.150000000
40733CA0110735,15,417.110000000
40733CA0110735,20,485.710000000
40733CA0110735,18,457.170000000
40733CA0110735,19,471.190000000
40733CA0110735,21,500.730000000
40733CA0110735,22,500.730000000
40733CA0110735,23,500.730000000
40733CA0110735,26,512.750000000
40733CA0110735,25,502.730000000
40733CA0110735,24,500.730000000
40733CA0110735,27,524.760000000
40733CA0110735,30,568.330000000
40733CA0110735,29,560.320000000
40733CA0110735,28,544.290000000
40733CA0110735,34,607.890000000
40733CA0110735,32,592.360000000
40733CA0110735,33,599.870000000
40733CA0110735,31,580.350000000
40733CA0110735,36,615.900000000
40733CA0110735,38,623.910000000
40733CA0110735,37,619.900000000
40733CA0110735,35,611.890000000
40733CA0110735,39,631.920000000
40733CA0110735,40,639.930000000
40733CA0110735,41,651.950000000
40733CA0110735,44,699.520000000
40733CA0110735,43,679.490000000
40733CA0110735,45,723.050000000
40733CA0110735,42,663.470000000
40733CA0110735,46,751.090000000
40733CA0110735,48,818.690000000
40733CA0110735,47,782.640000000
40733CA0110735,49,854.240000000
40733CA0110735,50,894.300000000
40733CA0110735,53,1021.490000000
40733CA0110735,51,933.860000000
40733CA0110735,52,977.420000000
40733CA0110735,54,1069.060000000
40733CA0110735,56,1168.200000000
40733CA0110735,55,1116.630000000
40733CA0110735,57,1220.280000000
40733CA0110735,58,1275.860000000
40733CA0110735,61,1407.050000000
40733CA0110735,62,1438.590000000
40733CA0110735,59,1303.400000000
40733CA0110735,60,1358.980000000
40733CA0110735,65,1501.690000000
40733CA0110735,63,1478.150000000
40733CA0110735,64,1501.690000000
40733CA0110762,1,498.470000000
40733CA0110762,0,498.470000000
40733CA0110762,2,498.470000000
40733CA0110762,3,498.470000000
40733CA0110762,4,498.470000000
40733CA0110762,6,498.470000000
40733CA0110762,5,498.470000000
40733CA0110762,7,498.470000000
40733CA0110762,11,498.470000000
40733CA0110762,9,498.470000000
40733CA0110762,8,498.470000000
40733CA0110762,10,498.470000000
40733CA0110762,12,498.470000000
40733CA0110762,13,498.470000000
40733CA0110762,14,498.470000000
40733CA0110762,15,542.780000000
40733CA0110762,17,576.670000000
40733CA0110762,16,559.720000000
40733CA0110762,19,613.160000000
40733CA0110762,20,632.050000000
40733CA0110762,21,651.600000000
40733CA0110762,18,594.910000000
40733CA0110762,23,651.600000000
40733CA0110762,25,654.210000000
40733CA0110762,22,651.600000000
40733CA0110762,24,651.600000000
40733CA0110762,28,708.290000000
40733CA0110762,26,667.240000000
40733CA0110762,29,729.140000000
40733CA0110762,27,682.880000000
40733CA0110762,31,755.200000000
40733CA0110762,30,739.570000000
40733CA0110762,32,770.840000000
40733CA0110762,33,780.620000000
40733CA0110762,34,791.040000000
40733CA0110762,35,796.260000000
40733CA0110762,37,806.680000000
40733CA0110762,36,801.470000000
40733CA0110762,38,811.890000000
40733CA0110762,40,832.750000000
40733CA0110762,39,822.320000000
40733CA0110762,43,884.220000000
40733CA0110762,42,863.370000000
40733CA0110762,41,848.380000000
40733CA0110762,44,910.290000000
40733CA0110762,47,1018.450000000
40733CA0110762,46,977.400000000
40733CA0110762,48,1065.370000000
40733CA0110762,45,940.910000000
40733CA0110762,49,1111.630000000
40733CA0110762,52,1271.920000000
40733CA0110762,51,1215.230000000
40733CA0110762,50,1163.760000000
40733CA0110762,56,1520.180000000
40733CA0110762,54,1391.170000000
40733CA0110762,53,1329.260000000
40733CA0110762,55,1453.070000000
40733CA0110762,60,1768.440000000
40733CA0110762,58,1660.280000000
40733CA0110762,57,1587.950000000
40733CA0110762,59,1696.120000000
40733CA0110762,61,1831.000000000
40733CA0110762,63,1923.520000000
40733CA0110762,64,1954.150000000
40733CA0110762,62,1872.050000000
40733CA0110762,65,1954.150000000
40733CA0110769,2,337.450000000
40733CA0110769,0,337.450000000
40733CA0110769,3,337.450000000
40733CA0110769,1,337.450000000
40733CA0110769,4,337.450000000
40733CA0110769,5,337.450000000
40733CA0110769,6,337.450000000
40733CA0110769,8,337.450000000
40733CA0110769,7,337.450000000
40733CA0110769,9,337.450000000
40733CA0110769,10,337.450000000
40733CA0110769,11,337.450000000
40733CA0110769,14,337.450000000
40733CA0110769,12,337.450000000
40733CA0110769,15,367.440000000
40733CA0110769,13,337.450000000
40733CA0110769,16,378.910000000
40733CA0110769,17,390.380000000
40733CA0110769,18,402.730000000
40733CA0110769,21,441.110000000
40733CA0110769,19,415.080000000
40733CA0110769,22,441.110000000
40733CA0110769,20,427.880000000
40733CA0110769,24,441.110000000
40733CA0110769,25,442.870000000
40733CA0110769,23,441.110000000
40733CA0110769,29,493.600000000
40733CA0110769,27,462.280000000
40733CA0110769,26,451.700000000
40733CA0110769,28,479.490000000
40733CA0110769,30,500.660000000
40733CA0110769,32,521.830000000
40733CA0110769,33,528.450000000
40733CA0110769,31,511.250000000
40733CA0110769,35,539.040000000
40733CA0110769,36,542.570000000
40733CA0110769,38,549.620000000
40733CA0110769,34,535.510000000
40733CA0110769,37,546.090000000
40733CA0110769,42,584.470000000
40733CA0110769,40,563.740000000
40733CA0110769,39,556.680000000
40733CA0110769,41,574.330000000
40733CA0110769,46,661.660000000
40733CA0110769,45,636.960000000
40733CA0110769,43,598.590000000
40733CA0110769,44,616.230000000
40733CA0110769,50,787.820000000
40733CA0110769,49,752.530000000
40733CA0110769,48,721.210000000
40733CA0110769,47,689.450000000
40733CA0110769,52,861.050000000
40733CA0110769,51,822.670000000
40733CA0110769,53,899.860000000
40733CA0110769,56,1029.110000000
40733CA0110769,57,1074.980000000
40733CA0110769,55,983.680000000
40733CA0110769,54,941.770000000
40733CA0110769,59,1148.210000000
40733CA0110769,58,1123.950000000
40733CA0110769,61,1239.520000000
40733CA0110769,60,1197.170000000
40733CA0110769,63,1302.160000000
40733CA0110769,64,1322.890000000
40733CA0110769,62,1267.310000000
40733CA0110769,65,1322.890000000
40733CA0110837,0,318.480000000
40733CA0110837,1,318.480000000
40733CA0110837,2,318.480000000
40733CA0110837,3,318.480000000
40733CA0110837,5,318.480000000
40733CA0110837,4,318.480000000
40733CA0110837,6,318.480000000
40733CA0110837,7,318.480000000
40733CA0110837,9,318.480000000
40733CA0110837,8,318.480000000
40733CA0110837,10,318.480000000
40733CA0110837,11,318.480000000
40733CA0110837,13,318.480000000
40733CA0110837,12,318.480000000
40733CA0110837,14,318.480000000
40733CA0110837,16,357.610000000
40733CA0110837,15,346.790000000
40733CA0110837,17,368.440000000
40733CA0110837,18,380.090000000
40733CA0110837,19,391.750000000
40733CA0110837,20,403.820000000
40733CA0110837,22,416.310000000
40733CA0110837,21,416.310000000
40733CA0110837,23,416.310000000
40733CA0110837,24,416.310000000
40733CA0110837,25,417.980000000
40733CA0110837,27,436.300000000
40733CA0110837,26,426.310000000
40733CA0110837,28,452.530000000
40733CA0110837,30,472.520000000
40733CA0110837,31,482.510000000
40733CA0110837,29,465.860000000
40733CA0110837,32,492.500000000
40733CA0110837,34,505.400000000
40733CA0110837,33,498.740000000
40733CA0110837,35,508.740000000
40733CA0110837,38,518.730000000
40733CA0110837,37,515.400000000
40733CA0110837,36,512.070000000
40733CA0110837,39,525.390000000
40733CA0110837,41,542.040000000
40733CA0110837,40,532.050000000
40733CA0110837,42,551.620000000
40733CA0110837,44,581.590000000
40733CA0110837,45,601.160000000
40733CA0110837,46,624.470000000
40733CA0110837,47,650.700000000
40733CA0110837,43,564.940000000
40733CA0110837,51,776.430000000
40733CA0110837,50,743.540000000
40733CA0110837,49,710.230000000
40733CA0110837,48,680.670000000
40733CA0110837,52,812.640000000
40733CA0110837,55,928.380000000
40733CA0110837,53,849.280000000
40733CA0110837,54,888.830000000
40733CA0110837,56,971.260000000
40733CA0110837,58,1060.770000000
40733CA0110837,57,1014.560000000
40733CA0110837,60,1129.880000000
40733CA0110837,61,1169.840000000
40733CA0110837,59,1083.660000000
40733CA0110837,62,1196.070000000
40733CA0110837,63,1228.960000000
40733CA0110837,64,1248.520000000
40733CA0110837,65,1248.520000000
40733CA0111004,3,415.890000000
40733CA0111004,0,415.890000000
40733CA0111004,2,415.890000000
40733CA0111004,1,415.890000000
40733CA0111004,6,415.890000000
40733CA0111004,5,415.890000000
40733CA0111004,7,415.890000000
40733CA0111004,4,415.890000000
40733CA0111004,8,415.890000000
40733CA0111004,9,415.890000000
40733CA0111004,10,415.890000000
40733CA0111004,13,415.890000000
40733CA0111004,12,415.890000000
40733CA0111004,11,415.890000000
40733CA0111004,14,415.890000000
40733CA0111004,15,452.860000000
40733CA0111004,17,481.130000000
40733CA0111004,16,466.990000000
40733CA0111004,18,496.350000000
40733CA0111004,19,511.570000000
40733CA0111004,20,527.340000000
40733CA0111004,23,543.650000000
40733CA0111004,22,543.650000000
40733CA0111004,21,543.650000000
40733CA0111004,26,556.690000000
40733CA0111004,24,543.650000000
40733CA0111004,25,545.820000000
40733CA0111004,29,608.340000000
40733CA0111004,27,569.740000000
40733CA0111004,28,590.940000000
40733CA0111004,32,643.130000000
40733CA0111004,33,651.290000000
40733CA0111004,31,630.090000000
40733CA0111004,30,617.040000000
40733CA0111004,34,659.990000000
40733CA0111004,36,668.680000000
40733CA0111004,35,664.330000000
40733CA0111004,39,686.080000000
40733CA0111004,38,677.380000000
40733CA0111004,40,694.780000000
40733CA0111004,37,673.030000000
40733CA0111004,43,737.730000000
40733CA0111004,42,720.330000000
40733CA0111004,41,707.830000000
40733CA0111004,46,815.470000000
40733CA0111004,47,849.720000000
40733CA0111004,44,759.470000000
40733CA0111004,45,785.020000000
40733CA0111004,49,927.460000000
40733CA0111004,50,970.950000000
40733CA0111004,48,888.860000000
40733CA0111004,51,1013.900000000
40733CA0111004,52,1061.200000000
40733CA0111004,54,1160.680000000
40733CA0111004,53,1109.040000000
40733CA0111004,55,1212.330000000
40733CA0111004,56,1268.320000000
40733CA0111004,57,1324.860000000
40733CA0111004,60,1475.450000000
40733CA0111004,58,1385.210000000
40733CA0111004,59,1415.110000000
40733CA0111004,63,1604.840000000
40733CA0111004,64,1630.390000000
40733CA0111004,61,1527.640000000
40733CA0111004,62,1561.890000000
40733CA0111004,65,1630.390000000
20523CA0030698,3,243.860000000
20523CA0030698,4,243.860000000
20523CA0030698,0,243.860000000
20523CA0030698,1,243.860000000
20523CA0030698,2,243.860000000
20523CA0030698,6,243.860000000
20523CA0030698,7,243.860000000
20523CA0030698,5,243.860000000
20523CA0030698,8,243.860000000
20523CA0030698,11,243.860000000
20523CA0030698,9,243.860000000
20523CA0030698,10,243.860000000
20523CA0030698,12,243.860000000
20523CA0030698,14,243.860000000
20523CA0030698,15,265.540000000
20523CA0030698,13,243.860000000
20523CA0030698,18,291.040000000
20523CA0030698,16,273.830000000
20523CA0030698,17,282.120000000
20523CA0030698,20,309.210000000
20523CA0030698,19,299.970000000
20523CA0030698,22,318.770000000
20523CA0030698,24,318.770000000
20523CA0030698,21,318.770000000
20523CA0030698,23,318.770000000
20523CA0030698,26,326.430000000
20523CA0030698,27,334.080000000
20523CA0030698,25,320.050000000
20523CA0030698,31,369.460000000
20523CA0030698,28,346.510000000
20523CA0030698,30,361.810000000
20523CA0030698,29,356.710000000
20523CA0030698,33,381.890000000
20523CA0030698,34,386.990000000
20523CA0030698,32,377.110000000
20523CA0030698,36,392.090000000
20523CA0030698,35,389.540000000
20523CA0030698,37,394.640000000
20523CA0030698,38,397.190000000
20523CA0030698,42,422.380000000
20523CA0030698,40,407.390000000
20523CA0030698,39,402.290000000
20523CA0030698,41,415.040000000
20523CA0030698,46,478.160000000
20523CA0030698,44,445.330000000
20523CA0030698,45,460.310000000
20523CA0030698,43,432.580000000
20523CA0030698,48,521.200000000
20523CA0030698,47,498.240000000
20523CA0030698,50,569.330000000
20523CA0030698,52,622.250000000
20523CA0030698,49,543.830000000
20523CA0030698,51,594.510000000
20523CA0030698,53,650.300000000
20523CA0030698,54,680.580000000
20523CA0030698,55,710.870000000
20523CA0030698,57,776.850000000
20523CA0030698,58,812.240000000
20523CA0030698,56,743.700000000
20523CA0030698,60,865.150000000
20523CA0030698,61,895.760000000
20523CA0030698,59,829.770000000
20523CA0030698,63,941.020000000
20523CA0030698,64,956.000000000
20523CA0030698,65,956.000000000
20523CA0030698,62,915.840000000
20523CA0030427,1,369.450000000
20523CA0030427,0,369.450000000
20523CA0030427,3,369.450000000
20523CA0030427,2,369.450000000
20523CA0030427,4,369.450000000
20523CA0030427,6,369.450000000
20523CA0030427,5,369.450000000
20523CA0030427,8,369.450000000
20523CA0030427,7,369.450000000
20523CA0030427,10,369.450000000
20523CA0030427,12,369.450000000
20523CA0030427,11,369.450000000
20523CA0030427,9,369.450000000
20523CA0030427,17,427.400000000
20523CA0030427,15,402.280000000
20523CA0030427,13,369.450000000
20523CA0030427,14,369.450000000
20523CA0030427,16,414.840000000
20523CA0030427,21,482.930000000
20523CA0030427,20,468.450000000
20523CA0030427,19,454.440000000
20523CA0030427,18,440.920000000
20523CA0030427,24,482.930000000
20523CA0030427,23,482.930000000
20523CA0030427,22,482.930000000
20523CA0030427,25,484.870000000
20523CA0030427,26,494.530000000
20523CA0030427,28,524.950000000
20523CA0030427,27,506.120000000
20523CA0030427,31,559.720000000
20523CA0030427,30,548.130000000
20523CA0030427,29,540.400000000
20523CA0030427,33,578.560000000
20523CA0030427,32,571.310000000
20523CA0030427,34,586.280000000
20523CA0030427,36,594.010000000
20523CA0030427,35,590.150000000
20523CA0030427,37,597.870000000
20523CA0030427,38,601.740000000
20523CA0030427,39,609.460000000
20523CA0030427,42,639.890000000
20523CA0030427,41,628.780000000
20523CA0030427,40,617.190000000
20523CA0030427,43,655.340000000
20523CA0030427,44,674.660000000
20523CA0030427,46,724.400000000
20523CA0030427,45,697.360000000
20523CA0030427,47,754.830000000
20523CA0030427,48,789.600000000
20523CA0030427,49,823.890000000
20523CA0030427,51,900.670000000
20523CA0030427,50,862.520000000
20523CA0030427,53,985.190000000
20523CA0030427,52,942.690000000
20523CA0030427,54,1031.070000000
20523CA0030427,56,1126.690000000
20523CA0030427,55,1076.940000000
20523CA0030427,58,1230.520000000
20523CA0030427,57,1176.910000000
20523CA0030427,59,1257.080000000
20523CA0030427,60,1310.680000000
20523CA0030427,61,1357.050000000
20523CA0030427,64,1448.320000000
20523CA0030427,62,1387.470000000
20523CA0030427,63,1425.620000000
20523CA0030427,65,1448.320000000
20523CA0031072,1,282.590000000
20523CA0031072,2,282.590000000
20523CA0031072,0,282.590000000
20523CA0031072,3,282.590000000
20523CA0031072,4,282.590000000
20523CA0031072,6,282.590000000
20523CA0031072,5,282.590000000
20523CA0031072,9,282.590000000
20523CA0031072,7,282.590000000
20523CA0031072,10,282.590000000
20523CA0031072,8,282.590000000
20523CA0031072,12,282.590000000
20523CA0031072,13,282.590000000
20523CA0031072,11,282.590000000
20523CA0031072,14,282.590000000
20523CA0031072,18,337.260000000
20523CA0031072,19,347.600000000
20523CA0031072,16,317.310000000
20523CA0031072,15,307.710000000
20523CA0031072,17,326.920000000
20523CA0031072,21,369.400000000
20523CA0031072,23,369.400000000
20523CA0031072,20,358.320000000
20523CA0031072,22,369.400000000
20523CA0031072,27,387.130000000
20523CA0031072,26,378.260000000
20523CA0031072,24,369.400000000
20523CA0031072,25,370.880000000
20523CA0031072,29,413.360000000
20523CA0031072,30,419.270000000
20523CA0031072,28,401.540000000
20523CA0031072,33,442.540000000
20523CA0031072,31,428.130000000
