Up To,Percent of Enrollees,Avg. Cost per Enrollee (Max'd),Avg. Cost per Enrollee (Bucket),ER,Avg. ER Freq,IP,Avg. IP Freq,Primary Care,Avg. Primary Care Freq,Specialist,Avg. Specialist Freq,Mental Health and Sub. Use Disorder,Mental Health and Sub. Use Disorder Freq.,Imaging,Avg. Imaging Freq,Speech Therapy,Avg. Speech Therapy Freq,Occ. + Physical Therapy,Occ. + Physical Therapy Freq,Preventive (Combined),Avg. Prev. Freq (Combined),Laboratory,Avg. Laboratory Freq,X-rays (Combined),Avg. X-ray Freq (Combined),X-rays (Specialist),Avg. X-rays Freq (Specialist),X-rays (Primary),Avg. X-rays Freq (Primary),X-rays (Unclass.),Avg. X-rays Freq (Unclass.),SNF,Avg. SNF Freq.,Unclassified,Avg. Unclassified Freq,Avg. IP Days,Avg. SNF Days,Generics,Avg. Generics Prescriptions,Preferred Brand,Avg. Pref. Brand Prescriptions,Non-Preferred Brand,Avg. Non-Pref. Brand Prescriptions,Specialty High-Cost,Avg. Spec. Prescriptions,Mental Health - OP Facility,Avg. Mental Health - OP Facility Freq,Mental Health - OP Prof.,Avg. Mental Health - OP Prof. Freq,Imaging - OP Facility,Avg. Imaging - OP Facility Freq,Imaging - OP Prof.,Avg. Imaging - OP Prof. Freq,Speech Therapy - OP Facility,Avg. Speech Therapy - OP Facility Freq,Speech Therapy - OP Prof.,Avg. Speech Therapy - OP Prof. Freq,Occupational Therapy - OP Facility,Avg. Occ. Therapy - OP Facility Freq,Occupational Therapy - OP Prof.,Avg. Occ. Therapy - OP Prof. Freq,Laboratory - OP Facility,Avg. Lab - OP Facility Freq,Laboratory - OP Prof.,Avg. Lab - OP Prof. Freq,Unclassified - OP Facility,Avg. Unclass. - OP Facility Freq,OP Surgery,OP Surgery Freq.,IP Max Days - 1,IP Max Days - 2,IP Max Days - 3,IP Max Days - 4,IP Max Days - 5,IP Max Days - 6,IP Max Days - 7,IP Max Days - 8,IP Max Days - 9,IP Max Days - 10,Primary Care >1 Visit,Primary Care >1 Visit Freq.,Primary Care >2 Visits,Primary Care >2 Visits Freq.,Primary Care >3 Visits,Primary Care >3 Visits Freq.,Primary Care >4 Visits,Primary Care >4 Visits Freq.,Primary Care >5 Visits,Primary Care >5 Visits Freq.,Primary Care >6 Visits,Primary Care >6 Visits Freq.,Primary Care >7 Visits,Primary Care >7 Visits Freq.,Primary Care >8 Visits,Primary Care >8 Visits Freq.,Primary Care >9 Visits,Primary Care >9 Visits Freq.,Primary Care >10 Visits,Primary Care >10 Visits Freq.
"$8,300",0.14%,"$2,444.66","$8,249.56",$143.24,0.087,$13.86,0.004,$170.98,1.065,$145.65,0.975,$72.72,0.701,$46.62,0.089,$1.30,0.013,$40.94,0.985,$130.02,1.629,$91.59,3.248,$89.50,0.712,$42.56,0.481,$6.14,0.056,$40.80,0.18,$0.03,0,$231.64,2.346,0.012,0,$197.77,6.697,$167.82,0.948,$28.55,0.099,$0.89,0.003,$3.24,0.045,$69.48,0.656,$23.49,0.025,$23.13,0.065,$0.26,0.002,$1.03,0.01,$6.87,0.091,$34.07,0.894,$31.99,0.691,$59.60,2.556,$78.36,0.804,$153.27,1.541,0.004,0.006,0.007,0.008,0.008,0.009,0.009,0.009,0.009,0.009,$92.71,0.61,$49.25,0.34,$26.68,0.19,$15.11,0.11,$8.88,0.07,$5.38,0.04,$3.43,0.03,$2.28,0.02,$1.55,0.01,$1.06,0.01
"$8,400",0.14%,"$2,457.86","$8,349.10",$144.87,0.088,$14.32,0.004,$171.25,1.067,$146.53,0.981,$73.14,0.705,$47.10,0.09,$1.32,0.013,$41.37,0.993,$130.39,1.632,$92.01,3.256,$89.96,0.715,$42.72,0.482,$6.15,0.056,$41.08,0.18,$0.03,0,$233.52,2.355,0.012,0,$198.67,6.715,$169.64,0.951,$28.82,0.1,$0.92,0.003,$3.27,0.045,$69.87,0.66,$23.82,0.025,$23.28,0.065,$0.27,0.002,$1.05,0.01,$7.01,0.092,$34.37,0.901,$32.18,0.694,$59.83,2.562,$79.78,0.81,$153.74,1.545,0.004,0.006,0.008,0.008,0.009,0.009,0.009,0.009,0.009,0.009,$92.92,0.61,$49.40,0.34,$26.78,0.19,$15.18,0.11,$8.92,0.07,$5.41,0.04,$3.44,0.03,$2.29,0.02,$1.56,0.01,$1.06,0.01
"$8,500",0.13%,"$2,470.92","$8,450.26",$146.19,0.088,$14.74,0.004,$171.49,1.069,$147.00,0.984,$73.68,0.711,$47.50,0.091,$1.32,0.013,$41.68,0.998,$130.96,1.635,$92.38,3.263,$90.36,0.718,$42.87,0.484,$6.18,0.056,$41.30,0.18,$0.03,0,$235.34,2.364,0.012,0,$199.51,6.732,$171.65,0.956,$29.13,0.101,$0.94,0.003,$3.30,0.045,$70.38,0.666,$24.05,0.025,$23.45,0.066,$0.27,0.002,$1.05,0.01,$7.11,0.093,$34.57,0.906,$32.37,0.697,$60.00,2.566,$81.16,0.816,$154.18,1.548,0.004,0.007,0.008,0.008,0.009,0.009,0.009,0.009,0.009,0.009,$93.12,0.61,$49.54,0.34,$26.88,0.19,$15.24,0.11,$8.97,0.07,$5.44,0.04,$3.46,0.03,$2.30,0.02,$1.57,0.01,$1.07,0.01
"$8,600",0.13%,"$2,483.86","$8,549.09",$147.59,0.089,$15.14,0.004,$171.79,1.071,$147.61,0.988,$74.27,0.716,$47.97,0.091,$1.35,0.013,$41.98,1.004,$131.46,1.637,$92.78,3.272,$90.72,0.72,$43.03,0.486,$6.21,0.057,$41.49,0.18,$0.03,0,$237.20,2.373,0.012,0,$200.39,6.751,$173.57,0.96,$29.46,0.101,$1.00,0.003,$3.34,0.045,$70.92,0.671,$24.32,0.025,$23.65,0.066,$0.27,0.002,$1.08,0.011,$7.17,0.094,$34.81,0.91,$32.57,0.699,$60.22,2.573,$82.46,0.821,$154.74,1.552,0.004,0.007,0.008,0.009,0.009,0.009,0.009,0.009,0.01,0.01,$93.37,0.62,$49.73,0.34,$27.00,0.19,$15.33,0.11,$9.02,0.07,$5.47,0.04,$3.49,0.03,$2.32,0.02,$1.58,0.02,$1.08,0.01
"$8,700",0.13%,"$2,496.66","$8,649.52",$149.11,0.089,$15.70,0.004,$172.04,1.072,$148.26,0.992,$74.76,0.72,$48.39,0.092,$1.36,0.013,$42.26,1.01,$131.89,1.64,$93.24,3.282,$91.17,0.723,$43.20,0.488,$6.22,0.057,$41.76,0.18,$0.03,0,$239.21,2.383,0.012,0,$201.39,6.769,$175.58,0.964,$29.71,0.102,$1.01,0.003,$3.38,0.046,$71.38,0.675,$24.57,0.025,$23.82,0.067,$0.28,0.003,$1.08,0.011,$7.25,0.095,$35.00,0.915,$32.76,0.702,$60.48,2.58,$83.82,0.827,$155.39,1.557,0.004,0.007,0.008,0.009,0.009,0.009,0.009,0.01,0.01,0.01,$93.58,0.62,$49.88,0.34,$27.11,0.19,$15.39,0.11,$9.07,0.07,$5.50,0.04,$3.51,0.03,$2.33,0.02,$1.59,0.02,$1.08,0.01
"$8,800",0.12%,"$2,509.33","$8,751.37",$150.28,0.089,$16.22,0.004,$172.33,1.074,$148.93,0.996,$75.31,0.727,$48.77,0.093,$1.36,0.013,$42.51,1.014,$132.31,1.643,$93.68,3.291,$91.57,0.725,$43.33,0.489,$6.26,0.057,$41.98,0.18,$0.03,0,$241.04,2.392,0.012,0,$202.06,6.784,$177.58,0.967,$30.11,0.102,$1.01,0.003,$3.44,0.046,$71.87,0.681,$24.79,0.026,$23.98,0.067,$0.28,0.003,$1.09,0.011,$7.33,0.096,$35.17,0.919,$32.94,0.705,$60.74,2.587,$85.21,0.832,$155.83,1.56,0.004,0.007,0.008,0.009,0.009,0.009,0.01,0.01,0.01,0.01,$93.82,0.62,$50.06,0.34,$27.23,0.19,$15.48,0.11,$9.12,0.07,$5.54,0.04,$3.53,0.03,$2.35,0.02,$1.60,0.02,$1.10,0.01
"$8,900",0.13%,"$2,521.88","$8,850.03",$151.56,0.09,$16.75,0.004,$172.60,1.076,$149.48,1,$75.75,0.73,$49.29,0.093,$1.37,0.013,$42.77,1.02,$132.86,1.646,$94.10,3.299,$91.98,0.727,$43.47,0.491,$6.27,0.057,$42.24,0.18,$0.03,0,$242.94,2.402,0.013,0,$202.87,6.802,$179.64,0.972,$30.44,0.103,$1.03,0.003,$3.46,0.046,$72.29,0.684,$25.11,0.026,$24.19,0.068,$0.28,0.003,$1.09,0.011,$7.37,0.096,$35.40,0.924,$33.13,0.707,$60.97,2.592,$86.51,0.838,$156.44,1.564,0.004,0.007,0.008,0.009,0.009,0.01,0.01,0.01,0.01,0.01,$94.04,0.62,$50.22,0.35,$27.34,0.19,$15.55,0.11,$9.18,0.07,$5.58,0.04,$3.56,0.03,$2.37,0.02,$1.62,0.02,$1.11,0.01
"$9,000",0.12%,"$2,534.31","$8,950.73",$152.71,0.09,$17.18,0.005,$172.87,1.077,$150.12,1.003,$76.16,0.734,$49.79,0.094,$1.38,0.013,$43.00,1.025,$133.31,1.649,$94.55,3.309,$92.37,0.73,$43.61,0.492,$6.29,0.057,$42.47,0.18,$0.03,0,$244.92,2.412,0.013,0,$203.65,6.82,$181.58,0.976,$30.68,0.103,$1.08,0.003,$3.48,0.046,$72.68,0.688,$25.41,0.026,$24.38,0.068,$0.29,0.003,$1.09,0.011,$7.41,0.097,$35.58,0.928,$33.33,0.71,$61.22,2.599,$87.95,0.843,$156.97,1.569,0.004,0.007,0.009,0.009,0.01,0.01,0.01,0.01,0.01,0.01,$94.27,0.62,$50.40,0.35,$27.47,0.2,$15.64,0.12,$9.24,0.07,$5.62,0.05,$3.58,0.03,$2.39,0.02,$1.63,0.02,$1.12,0.01
"$9,100",0.12%,"$2,546.61","$9,049.72",$153.89,0.091,$17.82,0.005,$173.15,1.079,$150.74,1.007,$76.73,0.738,$50.26,0.095,$1.39,0.013,$43.26,1.03,$133.78,1.653,$95.02,3.318,$92.88,0.732,$43.84,0.494,$6.31,0.057,$42.73,0.18,$0.03,0,$246.85,2.421,0.013,0,$204.58,6.838,$183.43,0.979,$30.94,0.104,$1.10,0.003,$3.50,0.046,$73.23,0.692,$25.68,0.026,$24.58,0.069,$0.29,0.003,$1.10,0.011,$7.49,0.098,$35.78,0.933,$33.52,0.713,$61.49,2.606,$89.39,0.849,$157.46,1.572,0.004,0.007,0.009,0.009,0.01,0.01,0.01,0.01,0.01,0.011,$94.50,0.62,$50.58,0.35,$27.60,0.2,$15.74,0.12,$9.31,0.07,$5.68,0.05,$3.63,0.03,$2.42,0.02,$1.65,0.02,$1.13,0.01
"$9,200",0.12%,"$2,558.79","$9,148.45",$155.22,0.091,$18.25,0.005,$173.40,1.08,$151.44,1.011,$77.17,0.742,$50.66,0.096,$1.40,0.013,$43.59,1.037,$134.16,1.655,$95.44,3.326,$93.31,0.735,$43.98,0.496,$6.32,0.057,$43.00,0.18,$0.03,0,$248.92,2.431,0.013,0,$205.36,6.855,$185.26,0.983,$31.29,0.104,$1.10,0.003,$3.57,0.047,$73.60,0.695,$25.92,0.027,$24.74,0.069,$0.29,0.003,$1.10,0.011,$7.57,0.098,$36.02,0.939,$33.74,0.715,$61.71,2.611,$90.87,0.855,$158.05,1.576,0.004,0.008,0.009,0.01,0.01,0.01,0.01,0.01,0.011,0.011,$94.71,0.62,$50.73,0.35,$27.71,0.2,$15.82,0.12,$9.37,0.07,$5.72,0.05,$3.66,0.03,$2.44,0.02,$1.67,0.02,$1.14,0.01
"$9,300",0.11%,"$2,570.87","$9,251.93",$156.49,0.091,$19.10,0.005,$173.63,1.082,$152.07,1.015,$77.57,0.745,$51.11,0.096,$1.40,0.013,$43.87,1.042,$134.57,1.658,$95.79,3.335,$93.70,0.737,$44.14,0.497,$6.34,0.058,$43.22,0.18,$0.03,0,$250.80,2.44,0.014,0,$206.10,6.868,$186.66,0.986,$31.51,0.105,$1.11,0.003,$3.63,0.047,$73.94,0.698,$26.23,0.027,$24.89,0.069,$0.29,0.003,$1.11,0.011,$7.68,0.1,$36.18,0.943,$33.92,0.718,$61.87,2.617,$92.33,0.861,$158.47,1.579,0.004,0.008,0.009,0.01,0.01,0.011,0.011,0.011,0.011,0.011,$94.90,0.62,$50.87,0.35,$27.80,0.2,$15.89,0.12,$9.41,0.07,$5.74,0.05,$3.67,0.03,$2.45,0.02,$1.68,0.02,$1.15,0.01
"$9,400",0.10%,"$2,582.83","$9,352.41",$157.66,0.092,$19.45,0.005,$173.84,1.083,$152.61,1.018,$78.02,0.749,$51.50,0.097,$1.41,0.014,$44.14,1.048,$134.92,1.66,$96.12,3.341,$94.06,0.739,$44.26,0.498,$6.35,0.058,$43.46,0.18,$0.03,0,$252.71,2.448,0.014,0,$206.73,6.881,$188.18,0.989,$31.79,0.105,$1.12,0.003,$3.75,0.049,$74.27,0.701,$26.50,0.027,$25.00,0.07,$0.30,0.003,$1.11,0.011,$7.74,0.1,$36.40,0.948,$34.07,0.72,$62.05,2.621,$93.78,0.866,$158.93,1.582,0.004,0.008,0.009,0.01,0.01,0.011,0.011,0.011,0.011,0.011,$95.07,0.63,$51.00,0.35,$27.90,0.2,$15.95,0.12,$9.45,0.07,$5.78,0.05,$3.70,0.03,$2.47,0.02,$1.69,0.02,$1.16,0.01
"$9,500",0.11%,"$2,594.69","$9,451.66",$159.10,0.092,$20.15,0.005,$174.05,1.084,$153.11,1.021,$78.42,0.753,$51.85,0.097,$1.41,0.014,$44.48,1.055,$135.28,1.662,$96.44,3.349,$94.42,0.741,$44.37,0.5,$6.36,0.058,$43.69,0.18,$0.03,0,$254.66,2.456,0.014,0,$207.51,6.897,$189.73,0.992,$32.05,0.106,$1.16,0.003,$3.83,0.049,$74.59,0.703,$26.74,0.027,$25.11,0.07,$0.30,0.003,$1.11,0.011,$7.89,0.103,$36.59,0.953,$34.20,0.722,$62.24,2.627,$95.15,0.87,$159.52,1.586,0.005,0.008,0.009,0.01,0.011,0.011,0.011,0.011,0.011,0.011,$95.24,0.63,$51.13,0.35,$27.99,0.2,$16.01,0.12,$9.49,0.07,$5.80,0.05,$3.71,0.03,$2.48,0.02,$1.70,0.02,$1.16,0.01
"$9,600",0.11%,"$2,606.44","$9,549.96",$160.26,0.093,$20.66,0.005,$174.28,1.086,$153.77,1.025,$78.89,0.757,$52.38,0.098,$1.43,0.014,$44.81,1.061,$135.73,1.665,$96.85,3.357,$94.79,0.744,$44.54,0.501,$6.38,0.058,$43.88,0.18,$0.03,0,$256.59,2.465,0.014,0,$208.24,6.912,$191.41,0.995,$32.26,0.106,$1.17,0.003,$3.87,0.05,$75.02,0.707,$27.11,0.027,$25.27,0.071,$0.30,0.003,$1.12,0.011,$8.01,0.104,$36.80,0.958,$34.40,0.724,$62.45,2.632,$96.55,0.875,$160.03,1.59,0.005,0.008,0.01,0.01,0.011,0.011,0.011,0.011,0.012,0.012,$95.43,0.63,$51.26,0.35,$28.08,0.2,$16.07,0.12,$9.53,0.07,$5.83,0.05,$3.73,0.03,$2.49,0.02,$1.71,0.02,$1.17,0.01
"$9,700",0.10%,"$2,618.09","$9,650.41",$161.46,0.093,$21.20,0.005,$174.50,1.087,$154.32,1.028,$79.40,0.761,$52.72,0.099,$1.44,0.014,$45.03,1.065,$136.09,1.667,$97.24,3.364,$95.14,0.746,$44.72,0.503,$6.40,0.058,$44.03,0.18,$0.03,0,$258.22,2.473,0.014,0,$208.98,6.926,$193.09,0.998,$32.42,0.107,$1.18,0.003,$3.89,0.05,$75.51,0.711,$27.34,0.028,$25.38,0.071,$0.31,0.003,$1.13,0.011,$8.07,0.104,$36.95,0.961,$34.60,0.727,$62.64,2.637,$97.73,0.88,$160.49,1.593,0.005,0.008,0.01,0.011,0.011,0.011,0.012,0.012,0.012,0.012,$95.61,0.63,$51.40,0.35,$28.17,0.2,$16.14,0.12,$9.58,0.07,$5.86,0.05,$3.75,0.03,$2.51,0.02,$1.72,0.02,$1.18,0.01
"$9,800",0.10%,"$2,629.63","$9,750.11",$162.82,0.094,$21.83,0.005,$174.71,1.089,$154.84,1.031,$79.70,0.763,$53.17,0.099,$1.45,0.014,$45.29,1.071,$136.45,1.67,$97.61,3.375,$95.51,0.748,$44.86,0.504,$6.41,0.058,$44.23,0.19,$0.03,0,$260.31,2.482,0.015,0,$209.50,6.939,$194.43,1.001,$32.71,0.107,$1.18,0.003,$3.96,0.05,$75.75,0.713,$27.60,0.028,$25.58,0.071,$0.31,0.003,$1.14,0.011,$8.12,0.105,$37.17,0.966,$34.76,0.73,$62.85,2.644,$99.26,0.886,$161.05,1.596,0.005,0.008,0.01,0.011,0.011,0.012,0.012,0.012,0.012,0.012,$95.79,0.63,$51.53,0.35,$28.28,0.2,$16.21,0.12,$9.63,0.07,$5.90,0.05,$3.78,0.03,$2.53,0.02,$1.73,0.02,$1.19,0.01
"$9,900",0.10%,"$2,641.08","$9,851.30",$163.85,0.094,$22.27,0.005,$174.93,1.09,$155.36,1.034,$80.08,0.766,$53.49,0.1,$1.49,0.014,$45.45,1.074,$136.88,1.673,$97.99,3.383,$95.94,0.75,$45.02,0.506,$6.42,0.058,$44.50,0.19,$0.03,0,$262.48,2.492,0.015,0,$210.20,6.952,$195.97,1.004,$32.97,0.108,$1.33,0.003,$4.02,0.051,$76.06,0.715,$27.82,0.028,$25.68,0.072,$0.34,0.003,$1.15,0.011,$8.16,0.105,$37.29,0.969,$34.93,0.733,$63.06,2.65,$101.02,0.892,$161.46,1.6,0.005,0.009,0.01,0.011,0.011,0.012,0.012,0.012,0.012,0.012,$95.97,0.63,$51.67,0.35,$28.38,0.2,$16.29,0.12,$9.69,0.07,$5.94,0.05,$3.81,0.03,$2.55,0.02,$1.75,0.02,$1.20,0.01
"$10,000",0.10%,"$2,652.42","$9,950.15",$164.73,0.094,$22.69,0.005,$175.18,1.092,$155.93,1.037,$80.51,0.77,$53.93,0.1,$1.50,0.014,$45.68,1.078,$137.20,1.675,$98.39,3.39,$96.28,0.752,$45.14,0.507,$6.43,0.058,$44.70,0.19,$0.03,0,$264.31,2.5,0.015,0,$210.86,6.966,$197.90,1.008,$33.19,0.108,$1.35,0.004,$4.06,0.051,$76.45,0.719,$28.13,0.028,$25.80,0.072,$0.34,0.003,$1.16,0.011,$8.26,0.106,$37.42,0.972,$35.14,0.736,$63.25,2.655,$102.41,0.897,$161.90,1.603,0.005,0.009,0.01,0.011,0.012,0.012,0.012,0.012,0.012,0.012,$96.18,0.63,$51.83,0.36,$28.50,0.2,$16.37,0.12,$9.74,0.07,$5.98,0.05,$3.84,0.03,$2.57,0.02,$1.76,0.02,$1.21,0.01
"$10,100",0.10%,"$2,663.67","$10,048.83",$166.30,0.095,$23.24,0.005,$175.39,1.093,$156.51,1.041,$80.85,0.773,$54.46,0.101,$1.52,0.014,$45.89,1.082,$137.57,1.678,$98.73,3.398,$96.60,0.754,$45.28,0.508,$6.45,0.058,$44.87,0.19,$0.03,0,$266.08,2.509,0.015,0,$211.51,6.98,$199.52,1.011,$33.44,0.109,$1.38,0.004,$4.09,0.051,$76.76,0.722,$28.46,0.028,$26.00,0.073,$0.34,0.003,$1.18,0.012,$8.30,0.107,$37.59,0.976,$35.26,0.738,$63.47,2.661,$103.64,0.902,$162.44,1.606,0.005,0.009,0.01,0.011,0.012,0.012,0.012,0.012,0.013,0.013,$96.35,0.63,$51.96,0.36,$28.59,0.2,$16.43,0.12,$9.79,0.07,$6.01,0.05,$3.86,0.03,$2.59,0.02,$1.77,0.02,$1.22,0.01
"$10,200",0.09%,"$2,674.82","$10,150.12",$167.81,0.095,$23.97,0.006,$175.61,1.094,$157.06,1.044,$81.15,0.775,$54.77,0.102,$1.56,0.015,$46.10,1.086,$137.93,1.68,$99.00,3.405,$96.88,0.756,$45.38,0.509,$6.46,0.059,$45.04,0.19,$0.03,0,$267.79,2.516,0.015,0,$212.13,6.993,$200.94,1.014,$33.67,0.109,$1.41,0.004,$4.12,0.051,$77.03,0.724,$28.63,0.029,$26.14,0.073,$0.35,0.003,$1.21,0.012,$8.36,0.107,$37.74,0.979,$35.39,0.74,$63.61,2.665,$104.89,0.907,$162.90,1.609,0.005,0.009,0.011,0.011,0.012,0.012,0.012,0.013,0.013,0.013,$96.53,0.63,$52.11,0.36,$28.70,0.2,$16.51,0.12,$9.85,0.08,$6.05,0.05,$3.89,0.03,$2.61,0.02,$1.79,0.02,$1.23,0.01
"$10,300",0.10%,"$2,685.88","$10,251.54",$168.64,0.095,$24.94,0.006,$175.82,1.096,$157.66,1.047,$81.47,0.778,$55.26,0.102,$1.58,0.015,$46.51,1.094,$138.27,1.682,$99.37,3.411,$97.22,0.758,$45.53,0.511,$6.47,0.059,$45.22,0.19,$0.03,0,$269.81,2.524,0.016,0,$212.80,7.005,$202.42,1.017,$33.89,0.11,$1.42,0.004,$4.15,0.052,$77.32,0.726,$28.97,0.029,$26.30,0.073,$0.37,0.003,$1.22,0.012,$8.44,0.108,$38.07,0.986,$35.58,0.742,$63.79,2.669,$106.43,0.912,$163.38,1.612,0.005,0.009,0.011,0.012,0.012,0.013,0.013,0.013,0.013,0.013,$96.72,0.64,$52.25,0.36,$28.80,0.2,$16.59,0.12,$9.90,0.08,$6.09,0.05,$3.92,0.03,$2.63,0.02,$1.80,0.02,$1.24,0.01
"$10,400",0.09%,"$2,696.84","$10,352.95",$169.91,0.096,$25.47,0.006,$176.06,1.097,$158.20,1.051,$81.78,0.781,$55.58,0.103,$1.59,0.015,$46.75,1.099,$138.59,1.685,$99.76,3.42,$97.54,0.76,$45.64,0.512,$6.49,0.059,$45.41,0.19,$0.03,0,$271.63,2.532,0.016,0,$213.62,7.018,$203.98,1.02,$34.14,0.11,$1.44,0.004,$4.18,0.052,$77.61,0.729,$29.15,0.029,$26.43,0.074,$0.37,0.003,$1.22,0.012,$8.52,0.109,$38.23,0.99,$35.77,0.745,$63.99,2.674,$107.82,0.917,$163.81,1.615,0.005,0.009,0.011,0.012,0.012,0.013,0.013,0.013,0.013,0.013,$96.91,0.64,$52.40,0.36,$28.90,0.2,$16.66,0.12,$9.95,0.08,$6.12,0.05,$3.94,0.03,$2.64,0.02,$1.81,0.02,$1.25,0.01
"$10,500",0.08%,"$2,707.72","$10,452.19",$170.85,0.096,$25.85,0.006,$176.28,1.098,$158.68,1.053,$82.22,0.784,$55.99,0.103,$1.59,0.015,$46.95,1.103,$138.87,1.687,$100.14,3.427,$97.81,0.762,$45.72,0.513,$6.53,0.059,$45.56,0.19,$0.03,0,$273.48,2.54,0.016,0,$214.28,7.032,$205.38,1.022,$34.32,0.11,$1.47,0.004,$4.21,0.052,$78.01,0.732,$29.42,0.029,$26.57,0.074,$0.37,0.003,$1.22,0.012,$8.58,0.109,$38.38,0.994,$35.93,0.747,$64.21,2.68,$109.22,0.922,$164.26,1.618,0.005,0.009,0.011,0.012,0.013,0.013,0.013,0.013,0.013,0.013,$97.10,0.64,$52.54,0.36,$29.01,0.21,$16.74,0.12,$10.01,0.08,$6.16,0.05,$3.97,0.03,$2.66,0.02,$1.83,0.02,$1.26,0.01
"$10,600",0.09%,"$2,718.51","$10,551.20",$171.96,0.096,$26.67,0.006,$176.49,1.1,$159.13,1.056,$82.59,0.787,$56.35,0.104,$1.59,0.015,$47.18,1.109,$139.13,1.689,$100.49,3.434,$98.11,0.763,$45.82,0.514,$6.54,0.059,$45.75,0.19,$0.03,0,$275.24,2.548,0.016,0,$214.77,7.044,$207.11,1.026,$34.56,0.111,$1.47,0.004,$4.29,0.053,$78.30,0.734,$29.66,0.029,$26.69,0.075,$0.37,0.003,$1.22,0.012,$8.61,0.11,$38.57,0.999,$36.09,0.749,$64.40,2.685,$110.42,0.927,$164.82,1.621,0.005,0.01,0.011,0.012,0.013,0.013,0.013,0.013,0.014,0.014,$97.29,0.64,$52.70,0.36,$29.13,0.21,$16.83,0.12,$10.07,0.08,$6.21,0.05,$4.00,0.03,$2.68,0.02,$1.84,0.02,$1.27,0.01
"$10,700",0.09%,"$2,729.21","$10,649.91",$173.17,0.097,$27.20,0.006,$176.65,1.101,$159.71,1.06,$82.88,0.789,$56.71,0.104,$1.60,0.015,$47.58,1.118,$139.44,1.691,$100.73,3.44,$98.38,0.765,$45.91,0.515,$6.56,0.059,$45.92,0.19,$0.03,0,$277.02,2.555,0.017,0,$215.32,7.057,$208.55,1.028,$34.82,0.111,$1.55,0.004,$4.31,0.053,$78.56,0.736,$29.92,0.03,$26.79,0.075,$0.37,0.003,$1.22,0.012,$8.70,0.111,$38.88,1.007,$36.20,0.751,$64.53,2.689,$111.74,0.931,$165.28,1.625,0.005,0.01,0.012,0.012,0.013,0.013,0.014,0.014,0.014,0.014,$97.42,0.64,$52.79,0.36,$29.20,0.21,$16.87,0.12,$10.10,0.08,$6.23,0.05,$4.01,0.03,$2.69,0.02,$1.85,0.02,$1.27,0.01
"$10,800",0.09%,"$2,739.82","$10,751.23",$174.40,0.097,$28.01,0.006,$176.87,1.102,$160.21,1.063,$83.09,0.791,$57.09,0.105,$1.60,0.015,$47.79,1.122,$139.77,1.693,$101.06,3.445,$98.68,0.767,$46.03,0.516,$6.59,0.059,$46.05,0.19,$0.03,0,$278.94,2.563,0.017,0,$215.95,7.069,$210.32,1.031,$35.10,0.112,$1.58,0.004,$4.33,0.053,$78.76,0.738,$30.17,0.03,$26.92,0.075,$0.37,0.003,$1.23,0.012,$8.75,0.111,$39.04,1.011,$36.37,0.753,$64.69,2.692,$113.14,0.936,$165.79,1.627,0.006,0.01,0.012,0.013,0.013,0.014,0.014,0.014,0.014,0.014,$97.60,0.64,$52.94,0.36,$29.30,0.21,$16.95,0.12,$10.16,0.08,$6.27,0.05,$4.04,0.03,$2.72,0.02,$1.87,0.02,$1.29,0.01
"$10,900",0.08%,"$2,750.34","$10,850.03",$175.33,0.097,$28.68,0.006,$177.03,1.103,$160.62,1.065,$83.54,0.794,$57.48,0.106,$1.62,0.015,$47.98,1.126,$140.14,1.695,$101.36,3.452,$99.00,0.768,$46.12,0.517,$6.60,0.059,$46.28,0.19,$0.03,0,$280.74,2.57,0.017,0,$216.51,7.08,$211.82,1.034,$35.29,0.112,$1.68,0.004,$4.42,0.054,$79.12,0.74,$30.43,0.03,$27.05,0.076,$0.38,0.003,$1.24,0.012,$8.81,0.112,$39.18,1.014,$36.53,0.756,$64.84,2.696,$114.53,0.941,$166.21,1.63,0.006,0.01,0.012,0.013,0.013,0.014,0.014,0.014,0.014,0.014,$97.74,0.64,$53.04,0.36,$29.38,0.21,$17.01,0.12,$10.20,0.08,$6.30,0.05,$4.06,0.03,$2.73,0.02,$1.87,0.02,$1.29,0.01
"$11,000",0.09%,"$2,760.78","$10,951.04",$176.55,0.098,$29.23,0.006,$177.20,1.104,$161.12,1.068,$83.94,0.797,$57.86,0.106,$1.62,0.015,$48.27,1.131,$140.38,1.697,$101.70,3.458,$99.34,0.77,$46.27,0.519,$6.61,0.06,$46.45,0.19,$0.03,0,$282.71,2.578,0.026,0,$217.05,7.092,$213.32,1.037,$35.55,0.112,$1.70,0.004,$4.49,0.054,$79.45,0.743,$30.67,0.03,$27.19,0.076,$0.39,0.003,$1.24,0.012,$8.91,0.112,$39.36,1.019,$36.74,0.758,$64.96,2.7,$116.13,0.946,$166.58,1.632,0.006,0.01,0.012,0.013,0.014,0.014,0.014,0.014,0.015,0.015,$97.88,0.64,$53.15,0.36,$29.46,0.21,$17.06,0.12,$10.23,0.08,$6.32,0.05,$4.07,0.03,$2.74,0.02,$1.88,0.02,$1.30,0.01
