Up To,Percent of Enrollees,Avg. Cost per Enrollee (Max'd),Avg. Cost per Enrollee (Bucket),ER,Avg. ER Freq,IP,Avg. IP Freq,Primary Care,Avg. Primary Care Freq,Specialist,Avg. Specialist Freq,Mental Health and Sub. Use Disorder,Mental Health and Sub. Use Disorder Freq.,Imaging,Avg. Imaging Freq,Speech Therapy,Avg. Speech Therapy Freq,Occ. + Physical Therapy,Occ. + Physical Therapy Freq,Preventive (Combined),Avg. Prev. Freq (Combined),Laboratory,Avg. Laboratory Freq,X-rays (Combined),Avg. X-ray Freq (Combined),X-rays (Specialist),Avg. X-rays Freq (Specialist),X-rays (Primary),Avg. X-rays Freq (Primary),X-rays (Unclass.),Avg. X-rays Freq (Unclass.),SNF,Avg. SNF Freq.,Unclassified,Avg. Unclassified Freq,Avg. IP Days,Avg. SNF Days,Generics,Avg. Generics Prescriptions,Preferred Brand,Avg. Pref. Brand Prescriptions,Non-Preferred Brand,Avg. Non-Pref. Brand Prescriptions,Specialty High-Cost,Avg. Spec. Prescriptions,Mental Health - OP Facility,Avg. Mental Health - OP Facility Freq,Mental Health - OP Prof.,Avg. Mental Health - OP Prof. Freq,Imaging - OP Facility,Avg. Imaging - OP Facility Freq,Imaging - OP Prof.,Avg. Imaging - OP Prof. Freq,Speech Therapy - OP Facility,Avg. Speech Therapy - OP Facility Freq,Speech Therapy - OP Prof.,Avg. Speech Therapy - OP Prof. Freq,Occupational Therapy - OP Facility,Avg. Occ. Therapy - OP Facility Freq,Occupational Therapy - OP Prof.,Avg. Occ. Therapy - OP Prof. Freq,Laboratory - OP Facility,Avg. Lab - OP Facility Freq,Laboratory - OP Prof.,Avg. Lab - OP Prof. Freq,Unclassified - OP Facility,Avg. Unclass. - OP Facility Freq,OP Surgery,OP Surgery Freq.,IP Max Days - 1,IP Max Days - 2,IP Max Days - 3,IP Max Days - 4,IP Max Days - 5,IP Max Days - 6,IP Max Days - 7,IP Max Days - 8,IP Max Days - 9,IP Max Days - 10,Primary Care >1 Visit,Primary Care >1 Visit Freq.,Primary Care >2 Visits,Primary Care >2 Visits Freq.,Primary Care >3 Visits,Primary Care >3 Visits Freq.,Primary Care >4 Visits,Primary Care >4 Visits Freq.,Primary Care >5 Visits,Primary Care >5 Visits Freq.,Primary Care >6 Visits,Primary Care >6 Visits Freq.,Primary Care >7 Visits,Primary Care >7 Visits Freq.,Primary Care >8 Visits,Primary Care >8 Visits Freq.,Primary Care >9 Visits,Primary Care >9 Visits Freq.,Primary Care >10 Visits,Primary Care >10 Visits Freq.
"$8,300",0.16%,"$2,778.96","$8,250.66",$144.96,0.092,$12.50,0.004,$191.27,1.196,$155.50,1.03,$91.40,0.823,$54.13,0.107,$1.58,0.016,$55.48,1.258,$139.94,1.601,$99.77,3.24,$100.59,0.763,$40.75,0.484,$7.75,0.068,$52.10,0.21,$0.03,0,$235.35,2.52,0.009,0,$209.73,7.687,$187.22,1.02,$32.18,0.11,$0.98,0.003,$3.98,0.052,$87.43,0.771,$30.08,0.034,$24.06,0.073,$0.39,0.004,$1.19,0.012,$10.21,0.128,$45.28,1.129,$38.45,0.879,$61.32,2.361,$87.03,0.954,$148.31,1.565,0.003,0.006,0.007,0.007,0.008,0.008,0.008,0.008,0.008,0.008,$105.98,0.7,$57.14,0.39,$31.26,0.22,$17.79,0.13,$10.47,0.08,$6.35,0.05,$4.02,0.04,$2.69,0.03,$1.84,0.02,$1.27,0.01
"$8,400",0.16%,"$2,795.47","$8,351.38",$146.55,0.093,$12.94,0.004,$191.63,1.199,$156.20,1.034,$92.20,0.829,$54.68,0.108,$1.59,0.016,$55.89,1.266,$140.59,1.604,$100.25,3.251,$101.16,0.766,$40.94,0.486,$7.78,0.069,$52.44,0.21,$0.03,0,$237.73,2.532,0.009,0,$210.78,7.709,$189.49,1.025,$32.65,0.111,$1.01,0.003,$4.02,0.052,$88.18,0.777,$30.45,0.035,$24.23,0.074,$0.39,0.004,$1.20,0.012,$10.30,0.129,$45.60,1.137,$38.66,0.883,$61.59,2.368,$88.71,0.962,$149.02,1.57,0.003,0.006,0.007,0.008,0.008,0.008,0.008,0.008,0.008,0.008,$106.27,0.7,$57.36,0.4,$31.41,0.23,$17.89,0.13,$10.54,0.08,$6.39,0.05,$4.05,0.04,$2.71,0.03,$1.85,0.02,$1.28,0.01
"$8,500",0.15%,"$2,811.82","$8,451.43",$147.99,0.093,$13.31,0.004,$192.02,1.201,$156.96,1.038,$92.78,0.835,$55.22,0.109,$1.61,0.016,$56.36,1.275,$141.17,1.608,$100.74,3.262,$101.76,0.769,$41.18,0.488,$7.80,0.069,$52.79,0.21,$0.03,0,$239.94,2.544,0.01,0,$211.92,7.732,$191.86,1.03,$32.99,0.112,$1.03,0.003,$4.07,0.053,$88.71,0.782,$30.80,0.035,$24.42,0.074,$0.39,0.004,$1.21,0.012,$10.45,0.132,$45.91,1.144,$38.87,0.886,$61.87,2.376,$90.27,0.969,$149.67,1.575,0.004,0.006,0.007,0.008,0.008,0.008,0.008,0.008,0.008,0.009,$106.59,0.7,$57.60,0.4,$31.58,0.23,$18.00,0.13,$10.61,0.08,$6.44,0.05,$4.08,0.04,$2.73,0.03,$1.86,0.02,$1.29,0.01
"$8,600",0.15%,"$2,828.02","$8,549.95",$149.31,0.094,$13.59,0.004,$192.40,1.203,$157.69,1.042,$93.55,0.841,$55.76,0.11,$1.62,0.016,$56.85,1.285,$141.64,1.612,$101.23,3.272,$102.33,0.772,$41.37,0.49,$7.83,0.069,$53.13,0.21,$0.03,0,$242.17,2.555,0.01,0,$212.96,7.755,$194.24,1.036,$33.26,0.112,$1.06,0.003,$4.12,0.053,$89.43,0.788,$31.15,0.035,$24.61,0.075,$0.40,0.004,$1.22,0.012,$10.60,0.133,$46.25,1.152,$39.07,0.89,$62.16,2.383,$91.88,0.976,$150.29,1.579,0.004,0.006,0.007,0.008,0.008,0.008,0.008,0.008,0.009,0.009,$106.91,0.71,$57.84,0.4,$31.75,0.23,$18.12,0.14,$10.69,0.08,$6.50,0.05,$4.13,0.04,$2.76,0.03,$1.89,0.02,$1.31,0.01
"$8,700",0.15%,"$2,844.07","$8,649.06",$150.65,0.094,$14.00,0.004,$192.79,1.206,$158.35,1.046,$94.19,0.847,$56.23,0.111,$1.63,0.016,$57.31,1.293,$142.21,1.615,$101.71,3.283,$102.95,0.775,$41.57,0.492,$7.85,0.069,$53.52,0.21,$0.03,0,$244.53,2.567,0.01,0,$213.84,7.775,$196.69,1.041,$33.57,0.113,$1.07,0.003,$4.22,0.054,$89.97,0.793,$31.44,0.036,$24.79,0.075,$0.40,0.004,$1.23,0.012,$10.71,0.134,$46.60,1.159,$39.31,0.894,$62.39,2.389,$93.63,0.983,$150.90,1.584,0.004,0.006,0.007,0.008,0.008,0.008,0.009,0.009,0.009,0.009,$107.24,0.71,$58.08,0.4,$31.92,0.23,$18.25,0.14,$10.78,0.08,$6.56,0.05,$4.17,0.04,$2.80,0.03,$1.92,0.02,$1.33,0.02
"$8,800",0.14%,"$2,859.98","$8,749.93",$152.01,0.095,$14.46,0.004,$193.14,1.208,$159.03,1.051,$94.93,0.853,$56.78,0.112,$1.64,0.016,$57.71,1.3,$142.68,1.619,$102.16,3.294,$103.54,0.778,$41.75,0.494,$7.89,0.07,$53.90,0.22,$0.03,0,$246.73,2.578,0.01,0,$214.79,7.797,$199.04,1.046,$33.92,0.114,$1.10,0.003,$4.29,0.055,$90.64,0.799,$31.81,0.036,$24.97,0.076,$0.40,0.004,$1.24,0.012,$10.86,0.136,$46.84,1.164,$39.53,0.898,$62.63,2.396,$95.17,0.99,$151.56,1.588,0.004,0.007,0.008,0.008,0.008,0.009,0.009,0.009,0.009,0.009,$107.54,0.71,$58.31,0.4,$32.10,0.23,$18.37,0.14,$10.87,0.08,$6.63,0.05,$4.22,0.04,$2.83,0.03,$1.94,0.02,$1.35,0.02
"$8,900",0.14%,"$2,875.75","$8,850.26",$153.31,0.095,$14.79,0.004,$193.47,1.21,$159.77,1.055,$95.59,0.858,$57.34,0.113,$1.65,0.016,$58.13,1.309,$143.17,1.622,$102.68,3.306,$104.12,0.782,$41.96,0.496,$7.92,0.07,$54.24,0.22,$0.03,0,$248.87,2.589,0.01,0,$215.80,7.82,$201.41,1.052,$34.27,0.114,$1.11,0.003,$4.39,0.055,$91.20,0.803,$32.18,0.036,$25.16,0.076,$0.40,0.004,$1.25,0.012,$10.98,0.138,$47.15,1.171,$39.73,0.901,$62.95,2.405,$96.68,0.997,$152.19,1.593,0.004,0.007,0.008,0.008,0.009,0.009,0.009,0.009,0.009,0.009,$107.81,0.71,$58.52,0.4,$32.24,0.23,$18.48,0.14,$10.94,0.09,$6.68,0.06,$4.26,0.04,$2.86,0.03,$1.96,0.02,$1.36,0.02
"$9,000",0.14%,"$2,891.38","$8,948.71",$154.50,0.095,$15.29,0.004,$193.84,1.213,$160.51,1.059,$96.38,0.864,$57.80,0.113,$1.67,0.017,$58.60,1.318,$143.60,1.626,$103.15,3.316,$104.60,0.784,$42.13,0.497,$7.94,0.07,$54.52,0.22,$0.03,0,$251.36,2.601,0.01,0,$216.77,7.843,$203.45,1.056,$34.63,0.115,$1.12,0.003,$4.43,0.056,$91.95,0.809,$32.47,0.036,$25.33,0.077,$0.41,0.004,$1.26,0.012,$11.07,0.139,$47.53,1.18,$39.93,0.904,$63.22,2.411,$98.51,1.003,$152.85,1.598,0.004,0.007,0.008,0.008,0.009,0.009,0.009,0.009,0.009,0.009,$108.12,0.71,$58.76,0.4,$32.42,0.23,$18.60,0.14,$11.04,0.09,$6.75,0.06,$4.31,0.04,$2.90,0.03,$1.99,0.02,$1.39,0.02
"$9,100",0.13%,"$2,906.88","$9,052.25",$155.86,0.096,$15.66,0.004,$194.16,1.215,$161.19,1.063,$97.04,0.87,$58.36,0.114,$1.67,0.017,$58.98,1.326,$144.04,1.629,$103.60,3.326,$105.14,0.787,$42.30,0.499,$7.96,0.07,$54.88,0.22,$0.03,0,$253.48,2.612,0.011,0,$217.84,7.866,$205.61,1.06,$34.95,0.116,$1.13,0.003,$4.48,0.056,$92.56,0.814,$32.85,0.037,$25.51,0.077,$0.41,0.004,$1.26,0.012,$11.16,0.14,$47.82,1.186,$40.15,0.908,$63.44,2.418,$100.01,1.01,$153.47,1.602,0.004,0.007,0.008,0.009,0.009,0.009,0.009,0.009,0.009,0.009,$108.39,0.72,$58.98,0.41,$32.58,0.23,$18.72,0.14,$11.13,0.09,$6.81,0.06,$4.36,0.04,$2.93,0.03,$2.01,0.02,$1.40,0.02
"$9,200",0.13%,"$2,922.24","$9,150.69",$157.22,0.096,$16.04,0.004,$194.49,1.217,$161.78,1.066,$97.56,0.875,$58.79,0.115,$1.70,0.017,$59.39,1.335,$144.50,1.632,$104.04,3.335,$105.61,0.79,$42.45,0.501,$7.99,0.07,$55.16,0.22,$0.03,0,$255.62,2.622,0.011,0,$218.70,7.885,$207.94,1.065,$35.34,0.116,$1.14,0.003,$4.56,0.057,$93.00,0.818,$33.11,0.037,$25.68,0.078,$0.42,0.004,$1.28,0.013,$11.26,0.141,$48.13,1.194,$40.36,0.911,$63.68,2.424,$101.59,1.016,$154.03,1.606,0.004,0.007,0.008,0.009,0.009,0.009,0.009,0.009,0.01,0.01,$108.67,0.72,$59.19,0.41,$32.74,0.23,$18.83,0.14,$11.20,0.09,$6.87,0.06,$4.39,0.04,$2.96,0.03,$2.03,0.02,$1.42,0.02
"$9,300",0.14%,"$2,937.47","$9,249.20",$158.51,0.097,$16.48,0.004,$194.84,1.22,$162.53,1.07,$98.14,0.879,$59.35,0.116,$1.72,0.017,$59.81,1.342,$144.95,1.635,$104.57,3.346,$106.22,0.793,$42.65,0.503,$8.02,0.071,$55.55,0.22,$0.03,0,$257.88,2.634,0.011,0,$219.69,7.906,$210.22,1.07,$35.71,0.117,$1.17,0.004,$4.63,0.057,$93.51,0.822,$33.50,0.037,$25.85,0.079,$0.43,0.004,$1.29,0.013,$11.38,0.142,$48.42,1.201,$40.63,0.916,$63.94,2.43,$103.20,1.024,$154.67,1.611,0.004,0.007,0.008,0.009,0.009,0.009,0.01,0.01,0.01,0.01,$108.97,0.72,$59.43,0.41,$32.92,0.24,$18.96,0.14,$11.29,0.09,$6.93,0.06,$4.44,0.04,$2.99,0.03,$2.06,0.02,$1.43,0.02
"$9,400",0.13%,"$2,952.57","$9,348.85",$159.77,0.097,$17.02,0.004,$195.19,1.222,$163.17,1.074,$98.70,0.885,$59.89,0.117,$1.75,0.017,$60.25,1.35,$145.43,1.638,$105.01,3.356,$106.78,0.796,$42.85,0.505,$8.06,0.071,$55.87,0.22,$0.03,0,$260.43,2.646,0.011,0,$220.59,7.929,$212.41,1.075,$36.07,0.118,$1.18,0.004,$4.65,0.058,$94.05,0.827,$33.81,0.038,$26.08,0.079,$0.43,0.004,$1.31,0.013,$11.53,0.143,$48.72,1.207,$40.82,0.919,$64.18,2.436,$105.12,1.031,$155.31,1.615,0.004,0.007,0.008,0.009,0.009,0.01,0.01,0.01,0.01,0.01,$109.27,0.72,$59.66,0.41,$33.08,0.24,$19.08,0.14,$11.38,0.09,$6.99,0.06,$4.49,0.04,$3.03,0.03,$2.09,0.02,$1.46,0.02
"$9,500",0.13%,"$2,967.53","$9,448.88",$161.28,0.098,$17.54,0.005,$195.47,1.224,$163.77,1.078,$99.28,0.89,$60.35,0.118,$1.78,0.017,$60.64,1.358,$145.84,1.641,$105.43,3.366,$107.31,0.799,$43.03,0.506,$8.09,0.071,$56.19,0.22,$0.03,0,$262.71,2.657,0.011,0,$221.44,7.949,$214.66,1.08,$36.52,0.119,$1.23,0.004,$4.67,0.058,$94.61,0.832,$34.09,0.038,$26.26,0.08,$0.44,0.004,$1.34,0.013,$11.61,0.144,$49.03,1.215,$41.03,0.923,$64.41,2.443,$106.76,1.038,$155.96,1.619,0.004,0.007,0.009,0.009,0.01,0.01,0.01,0.01,0.01,0.01,$109.50,0.72,$59.83,0.41,$33.20,0.24,$19.16,0.14,$11.44,0.09,$7.04,0.06,$4.52,0.04,$3.05,0.03,$2.10,0.02,$1.47,0.02
"$9,600",0.12%,"$2,982.38","$9,549.20",$162.74,0.098,$17.90,0.005,$195.78,1.226,$164.44,1.082,$99.82,0.894,$60.84,0.118,$1.79,0.018,$61.00,1.365,$146.26,1.643,$105.83,3.374,$107.74,0.802,$43.16,0.508,$8.12,0.071,$56.46,0.22,$0.03,0,$264.93,2.668,0.011,0,$222.28,7.967,$216.65,1.084,$36.85,0.119,$1.24,0.004,$4.70,0.058,$95.12,0.836,$34.40,0.038,$26.45,0.08,$0.45,0.005,$1.34,0.013,$11.72,0.145,$49.29,1.22,$41.23,0.926,$64.60,2.449,$108.32,1.044,$156.62,1.624,0.004,0.007,0.009,0.009,0.01,0.01,0.01,0.01,0.01,0.01,$109.77,0.72,$60.03,0.41,$33.34,0.24,$19.26,0.14,$11.50,0.09,$7.08,0.06,$4.55,0.04,$3.07,0.03,$2.12,0.02,$1.48,0.02
"$9,700",0.12%,"$2,997.10","$9,650.83",$164.05,0.099,$18.38,0.005,$196.09,1.227,$165.04,1.085,$100.41,0.898,$61.42,0.119,$1.80,0.018,$61.40,1.372,$146.68,1.646,$106.33,3.384,$108.16,0.804,$43.34,0.509,$8.14,0.071,$56.68,0.22,$0.03,0,$267.01,2.678,0.012,0,$223.14,7.986,$218.71,1.088,$37.10,0.12,$1.25,0.004,$4.78,0.058,$95.63,0.84,$34.78,0.039,$26.64,0.081,$0.46,0.005,$1.35,0.013,$11.85,0.146,$49.56,1.226,$41.43,0.929,$64.90,2.455,$109.84,1.05,$157.17,1.628,0.004,0.008,0.009,0.009,0.01,0.01,0.01,0.01,0.01,0.01,$110.02,0.73,$60.23,0.41,$33.48,0.24,$19.36,0.14,$11.58,0.09,$7.13,0.06,$4.58,0.04,$3.10,0.03,$2.14,0.02,$1.50,0.02
"$9,800",0.12%,"$3,011.70","$9,750.51",$165.25,0.099,$18.86,0.005,$196.42,1.23,$165.72,1.09,$100.93,0.902,$61.95,0.12,$1.81,0.018,$61.92,1.382,$147.15,1.649,$106.79,3.393,$108.66,0.806,$43.52,0.511,$8.16,0.072,$56.98,0.22,$0.03,0,$269.35,2.689,0.012,0,$224.07,8.006,$220.84,1.093,$37.50,0.12,$1.27,0.004,$4.86,0.059,$96.07,0.844,$35.11,0.039,$26.84,0.081,$0.46,0.005,$1.35,0.013,$12.03,0.148,$49.88,1.234,$41.66,0.932,$65.13,2.46,$111.53,1.057,$157.82,1.632,0.004,0.008,0.009,0.01,0.01,0.01,0.01,0.01,0.011,0.011,$110.30,0.73,$60.45,0.42,$33.64,0.24,$19.48,0.14,$11.66,0.09,$7.19,0.06,$4.63,0.04,$3.13,0.03,$2.16,0.02,$1.52,0.02
"$9,900",0.11%,"$3,026.18","$9,850.12",$166.41,0.1,$19.26,0.005,$196.71,1.232,$166.31,1.093,$101.44,0.907,$62.44,0.121,$1.83,0.018,$62.28,1.388,$147.58,1.652,$107.24,3.402,$109.21,0.809,$43.67,0.513,$8.18,0.072,$57.36,0.23,$0.03,0,$271.44,2.699,0.012,0,$225.03,8.027,$222.93,1.097,$37.79,0.121,$1.29,0.004,$4.92,0.059,$96.53,0.848,$35.44,0.039,$27.00,0.082,$0.47,0.005,$1.36,0.013,$12.13,0.149,$50.15,1.239,$41.88,0.936,$65.36,2.467,$112.99,1.064,$158.46,1.635,0.004,0.008,0.009,0.01,0.01,0.01,0.01,0.011,0.011,0.011,$110.54,0.73,$60.63,0.42,$33.78,0.24,$19.57,0.15,$11.73,0.09,$7.24,0.06,$4.66,0.04,$3.15,0.03,$2.18,0.02,$1.53,0.02
"$10,000",0.11%,"$3,040.55","$9,950.09",$167.78,0.1,$19.93,0.005,$196.99,1.233,$166.83,1.096,$102.01,0.912,$62.95,0.122,$1.84,0.018,$62.62,1.394,$147.89,1.654,$107.62,3.41,$109.65,0.812,$43.81,0.514,$8.20,0.072,$57.63,0.23,$0.03,0,$273.35,2.708,0.012,0,$225.81,8.045,$225.03,1.102,$38.14,0.122,$1.31,0.004,$4.97,0.059,$97.04,0.852,$35.78,0.039,$27.17,0.082,$0.47,0.005,$1.36,0.013,$12.23,0.15,$50.38,1.244,$42.03,0.938,$65.59,2.472,$114.33,1.069,$159.02,1.639,0.005,0.008,0.009,0.01,0.01,0.01,0.011,0.011,0.011,0.011,$110.77,0.73,$60.81,0.42,$33.91,0.24,$19.66,0.15,$11.79,0.09,$7.29,0.06,$4.70,0.04,$3.18,0.03,$2.20,0.02,$1.54,0.02
"$10,100",0.11%,"$3,054.81","$10,049.08",$168.88,0.1,$20.43,0.005,$197.27,1.235,$167.36,1.1,$102.49,0.916,$63.45,0.123,$1.84,0.018,$63.04,1.402,$148.28,1.657,$108.12,3.419,$110.22,0.815,$43.99,0.516,$8.22,0.072,$58.01,0.23,$0.03,0,$275.60,2.719,0.012,0,$226.60,8.064,$227.15,1.106,$38.48,0.122,$1.34,0.004,$5.02,0.06,$97.47,0.856,$36.10,0.04,$27.35,0.083,$0.47,0.005,$1.37,0.013,$12.36,0.151,$50.68,1.251,$42.25,0.941,$65.87,2.478,$115.93,1.075,$159.67,1.644,0.005,0.008,0.009,0.01,0.01,0.011,0.011,0.011,0.011,0.011,$111.02,0.73,$61.00,0.42,$34.05,0.24,$19.77,0.15,$11.87,0.09,$7.35,0.06,$4.74,0.04,$3.22,0.03,$2.23,0.02,$1.57,0.02
"$10,200",0.12%,"$3,068.95","$10,149.13",$170.22,0.101,$21.09,0.005,$197.61,1.237,$167.93,1.103,$103.14,0.921,$64.00,0.124,$1.85,0.018,$63.39,1.409,$148.70,1.659,$108.59,3.428,$110.65,0.817,$44.15,0.517,$8.24,0.072,$58.26,0.23,$0.03,0,$277.79,2.73,0.012,0,$227.64,8.083,$229.08,1.11,$38.78,0.123,$1.36,0.004,$5.05,0.06,$98.09,0.861,$36.45,0.04,$27.55,0.083,$0.47,0.005,$1.38,0.013,$12.47,0.152,$50.93,1.257,$42.45,0.944,$66.14,2.484,$117.48,1.082,$160.31,1.648,0.005,0.008,0.01,0.01,0.011,0.011,0.011,0.011,0.011,0.011,$111.32,0.73,$61.25,0.42,$34.25,0.24,$19.92,0.15,$11.99,0.09,$7.44,0.06,$4.81,0.04,$3.26,0.03,$2.26,0.02,$1.59,0.02
"$10,300",0.11%,"$3,082.97","$10,249.89",$171.41,0.101,$21.75,0.005,$197.84,1.239,$168.47,1.107,$103.68,0.926,$64.39,0.124,$1.87,0.018,$63.86,1.418,$149.00,1.662,$108.99,3.436,$111.08,0.819,$44.29,0.518,$8.27,0.072,$58.52,0.23,$0.03,0,$279.56,2.739,0.013,0,$228.61,8.1,$231.23,1.115,$39.16,0.124,$1.41,0.004,$5.11,0.061,$98.56,0.865,$36.71,0.04,$27.68,0.084,$0.48,0.005,$1.39,0.014,$12.64,0.155,$51.22,1.264,$42.62,0.947,$66.36,2.49,$118.79,1.087,$160.76,1.652,0.005,0.008,0.01,0.01,0.011,0.011,0.011,0.011,0.011,0.012,$111.51,0.74,$61.41,0.42,$34.36,0.25,$20.00,0.15,$12.04,0.09,$7.47,0.06,$4.83,0.04,$3.28,0.03,$2.28,0.02,$1.60,0.02
"$10,400",0.11%,"$3,096.89","$10,349.71",$172.51,0.102,$22.35,0.005,$198.13,1.241,$169.10,1.111,$104.19,0.93,$64.89,0.125,$1.88,0.018,$64.25,1.425,$149.42,1.665,$109.55,3.447,$111.58,0.822,$44.47,0.52,$8.29,0.073,$58.81,0.23,$0.03,0,$281.79,2.749,0.013,0,$229.33,8.117,$233.43,1.119,$39.43,0.124,$1.46,0.004,$5.16,0.061,$99.03,0.869,$37.00,0.04,$27.89,0.084,$0.48,0.005,$1.40,0.014,$12.75,0.156,$51.50,1.27,$42.90,0.951,$66.64,2.496,$120.43,1.094,$161.36,1.655,0.005,0.008,0.01,0.011,0.011,0.011,0.011,0.011,0.012,0.012,$111.77,0.74,$61.61,0.42,$34.51,0.25,$20.11,0.15,$12.12,0.09,$7.53,0.06,$4.88,0.04,$3.31,0.03,$2.30,0.02,$1.62,0.02
"$10,500",0.11%,"$3,110.70","$10,449.75",$173.96,0.102,$22.91,0.005,$198.40,1.242,$169.65,1.114,$104.80,0.934,$65.34,0.126,$1.91,0.019,$64.66,1.433,$149.78,1.667,$109.90,3.455,$111.94,0.824,$44.57,0.521,$8.32,0.073,$59.04,0.23,$0.03,0,$283.68,2.758,0.013,0,$230.13,8.134,$235.53,1.123,$39.75,0.125,$1.48,0.004,$5.22,0.061,$99.59,0.873,$37.29,0.041,$28.05,0.085,$0.50,0.005,$1.41,0.014,$12.87,0.157,$51.80,1.276,$43.10,0.954,$66.80,2.501,$121.86,1.1,$161.82,1.658,0.005,0.009,0.01,0.011,0.011,0.011,0.012,0.012,0.012,0.012,$111.99,0.74,$61.78,0.43,$34.64,0.25,$20.20,0.15,$12.19,0.09,$7.58,0.06,$4.91,0.04,$3.33,0.03,$2.31,0.02,$1.63,0.02
"$10,600",0.11%,"$3,124.40","$10,550.20",$175.40,0.103,$23.71,0.005,$198.68,1.244,$170.22,1.117,$105.37,0.939,$65.82,0.126,$1.93,0.019,$64.99,1.44,$150.19,1.67,$110.29,3.463,$112.41,0.826,$44.72,0.523,$8.34,0.073,$59.35,0.23,$0.03,0,$285.89,2.769,0.013,0,$230.93,8.152,$237.76,1.128,$40.06,0.125,$1.49,0.004,$5.28,0.062,$100.10,0.877,$37.63,0.041,$28.19,0.085,$0.50,0.005,$1.42,0.014,$12.95,0.158,$52.04,1.282,$43.29,0.957,$67.00,2.506,$123.54,1.107,$162.34,1.662,0.005,0.009,0.01,0.011,0.011,0.012,0.012,0.012,0.012,0.012,$112.23,0.74,$61.97,0.43,$34.78,0.25,$20.31,0.15,$12.26,0.09,$7.63,0.06,$4.94,0.04,$3.36,0.03,$2.33,0.02,$1.64,0.02
"$10,700",0.10%,"$3,137.99","$10,648.71",$176.60,0.103,$24.60,0.005,$198.96,1.246,$170.75,1.121,$106.02,0.945,$66.21,0.127,$1.93,0.019,$65.34,1.446,$150.43,1.672,$110.66,3.472,$112.81,0.828,$44.86,0.524,$8.37,0.073,$59.58,0.23,$0.03,0,$287.91,2.778,0.014,0,$231.63,8.168,$239.69,1.132,$40.38,0.126,$1.50,0.004,$5.40,0.063,$100.62,0.881,$37.87,0.041,$28.35,0.086,$0.51,0.005,$1.43,0.014,$13.05,0.159,$52.29,1.288,$43.46,0.96,$67.20,2.511,$124.96,1.112,$162.95,1.666,0.005,0.009,0.01,0.011,0.012,0.012,0.012,0.012,0.012,0.012,$112.48,0.74,$62.17,0.43,$34.94,0.25,$20.42,0.15,$12.35,0.1,$7.70,0.06,$5.00,0.04,$3.40,0.03,$2.37,0.02,$1.67,0.02
"$10,800",0.10%,"$3,151.48","$10,750.40",$177.71,0.103,$25.34,0.006,$199.21,1.248,$171.38,1.124,$106.56,0.949,$66.67,0.128,$1.94,0.019,$65.71,1.453,$150.77,1.675,$111.07,3.479,$113.25,0.831,$44.98,0.525,$8.40,0.073,$59.87,0.23,$0.04,0,$290.03,2.787,0.014,0,$232.37,8.185,$241.85,1.136,$40.66,0.126,$1.51,0.004,$5.42,0.064,$101.15,0.885,$38.17,0.042,$28.50,0.086,$0.51,0.005,$1.43,0.014,$13.19,0.16,$52.52,1.293,$43.65,0.963,$67.42,2.516,$126.60,1.118,$163.43,1.669,0.005,0.009,0.011,0.011,0.012,0.012,0.012,0.012,0.013,0.013,$112.70,0.74,$62.35,0.43,$35.07,0.25,$20.52,0.15,$12.41,0.1,$7.75,0.06,$5.03,0.04,$3.43,0.03,$2.39,0.02,$1.69,0.02
"$10,900",0.10%,"$3,164.86","$10,849.74",$178.93,0.104,$26.16,0.006,$199.43,1.249,$171.89,1.127,$107.08,0.953,$67.03,0.128,$1.96,0.019,$66.03,1.459,$151.12,1.677,$111.44,3.488,$113.59,0.832,$45.08,0.526,$8.42,0.073,$60.09,0.23,$0.04,0,$292.47,2.796,0.014,0,$233.04,8.201,$243.96,1.14,$40.96,0.127,$1.52,0.004,$5.44,0.064,$101.64,0.889,$38.39,0.042,$28.64,0.087,$0.51,0.005,$1.45,0.014,$13.27,0.161,$52.76,1.298,$43.82,0.966,$67.62,2.521,$128.39,1.124,$164.08,1.672,0.005,0.009,0.011,0.012,0.012,0.012,0.013,0.013,0.013,0.013,$112.89,0.74,$62.49,0.43,$35.17,0.25,$20.59,0.15,$12.46,0.1,$7.78,0.06,$5.06,0.04,$3.44,0.03,$2.40,0.02,$1.70,0.02
"$11,000",0.10%,"$3,178.15","$10,950.04",$180.00,0.104,$26.96,0.006,$199.66,1.251,$172.38,1.13,$107.68,0.959,$67.40,0.129,$2.01,0.02,$66.42,1.466,$151.42,1.679,$111.80,3.495,$114.03,0.835,$45.19,0.528,$8.46,0.074,$60.37,0.23,$0.04,0,$294.49,2.805,0.015,0,$233.83,8.217,$245.73,1.143,$41.23,0.128,$1.54,0.004,$5.49,0.064,$102.20,0.895,$38.61,0.042,$28.79,0.087,$0.53,0.005,$1.48,0.014,$13.37,0.162,$53.05,1.304,$44.00,0.969,$67.80,2.526,$129.92,1.13,$164.57,1.676,0.005,0.009,0.011,0.012,0.012,0.013,0.013,0.013,0.013,0.013,$113.09,0.75,$62.65,0.43,$35.29,0.25,$20.68,0.15,$12.53,0.1,$7.83,0.06,$5.10,0.04,$3.47,0.03,$2.42,0.02,$1.71,0.02
