Up To,Percent of Enrollees,Avg. Cost per Enrollee (Max'd),Avg. Cost per Enrollee (Bucket),ER,Avg. ER Freq,IP,Avg. IP Freq,Primary Care,Avg. Primary Care Freq,Specialist,Avg. Specialist Freq,Mental Health and Sub. Use Disorder,Mental Health and Sub. Use Disorder Freq.,Imaging,Avg. Imaging Freq,Speech Therapy,Avg. Speech Therapy Freq,Occ. + Physical Therapy,Occ. + Physical Therapy Freq,Preventive (Combined),Avg. Prev. Freq (Combined),Laboratory,Avg. Laboratory Freq,X-rays (Combined),Avg. X-ray Freq (Combined),X-rays (Specialist),Avg. X-rays Freq (Specialist),X-rays (Primary),Avg. X-rays Freq (Primary),X-rays (Unclass.),Avg. X-rays Freq (Unclass.),SNF,Avg. SNF Freq.,Unclassified,Avg. Unclassified Freq,Avg. IP Days,Avg. SNF Days,Generics,Avg. Generics Prescriptions,Preferred Brand,Avg. Pref. Brand Prescriptions,Non-Preferred Brand,Avg. Non-Pref. Brand Prescriptions,Specialty High-Cost,Avg. Spec. Prescriptions,Mental Health - OP Facility,Avg. Mental Health - OP Facility Freq,Mental Health - OP Prof.,Avg. Mental Health - OP Prof. Freq,Imaging - OP Facility,Avg. Imaging - OP Facility Freq,Imaging - OP Prof.,Avg. Imaging - OP Prof. Freq,Speech Therapy - OP Facility,Avg. Speech Therapy - OP Facility Freq,Speech Therapy - OP Prof.,Avg. Speech Therapy - OP Prof. Freq,Occupational Therapy - OP Facility,Avg. Occ. Therapy - OP Facility Freq,Occupational Therapy - OP Prof.,Avg. Occ. Therapy - OP Prof. Freq,Laboratory - OP Facility,Avg. Lab - OP Facility Freq,Laboratory - OP Prof.,Avg. Lab - OP Prof. Freq,Unclassified - OP Facility,Avg. Unclass. - OP Facility Freq,OP Surgery,OP Surgery Freq.,IP Max Days - 1,IP Max Days - 2,IP Max Days - 3,IP Max Days - 4,IP Max Days - 5,IP Max Days - 6,IP Max Days - 7,IP Max Days - 8,IP Max Days - 9,IP Max Days - 10,Primary Care >1 Visit,Primary Care >1 Visit Freq.,Primary Care >2 Visits,Primary Care >2 Visits Freq.,Primary Care >3 Visits,Primary Care >3 Visits Freq.,Primary Care >4 Visits,Primary Care >4 Visits Freq.,Primary Care >5 Visits,Primary Care >5 Visits Freq.,Primary Care >6 Visits,Primary Care >6 Visits Freq.,Primary Care >7 Visits,Primary Care >7 Visits Freq.,Primary Care >8 Visits,Primary Care >8 Visits Freq.,Primary Care >9 Visits,Primary Care >9 Visits Freq.,Primary Care >10 Visits,Primary Care >10 Visits Freq.
"$13,800",0.07%,"$3,257.72","$13,749.39",$270.26,0.139,$49.78,0.009,$200.07,1.295,$166.44,1.116,$93.00,0.873,$72.91,0.132,$1.95,0.019,$66.23,1.562,$142.81,1.949,$110.07,3.998,$112.98,0.88,$58.09,0.612,$9.56,0.083,$45.32,0.19,$0.08,0,$369.74,2.986,0.026,0,$236.07,7.569,$263.67,1.062,$44.92,0.119,$2.57,0.004,$5.40,0.054,$87.59,0.818,$35.69,0.033,$37.22,0.099,$0.52,0.005,$1.43,0.014,$12.76,0.175,$53.47,1.386,$34.23,0.689,$75.83,3.309,$160.96,1.059,$208.78,1.927,0.008,0.015,0.018,0.02,0.021,0.022,0.022,0.023,0.023,0.023,$119.93,0.81,$70.55,0.5,$41.98,0.31,$25.63,0.19,$16.05,0.12,$10.28,0.08,$6.79,0.06,$4.64,0.04,$3.24,0.03,$2.30,0.02
"$13,900",0.06%,"$3,267.03","$13,849.94",$271.51,0.14,$50.74,0.01,$200.21,1.296,$166.78,1.118,$93.20,0.875,$73.20,0.132,$1.97,0.019,$66.49,1.567,$143.01,1.95,$110.36,4.003,$113.24,0.881,$58.19,0.613,$9.57,0.083,$45.48,0.19,$0.08,0,$371.49,2.993,0.026,0,$236.53,7.578,$264.94,1.065,$45.10,0.119,$2.59,0.004,$5.43,0.054,$87.77,0.82,$35.87,0.033,$37.33,0.099,$0.52,0.005,$1.45,0.014,$12.81,0.176,$53.68,1.391,$34.37,0.691,$75.99,3.312,$162.21,1.062,$209.27,1.93,0.009,0.015,0.018,0.02,0.021,0.022,0.023,0.023,0.023,0.024,$120.05,0.82,$70.64,0.5,$42.05,0.31,$25.68,0.19,$16.09,0.12,$10.31,0.08,$6.81,0.06,$4.66,0.04,$3.25,0.03,$2.31,0.02
"$14,000",0.07%,"$3,276.27","$13,947.73",$272.77,0.14,$51.75,0.01,$200.38,1.297,$167.21,1.121,$93.44,0.876,$73.52,0.132,$1.99,0.019,$66.72,1.572,$143.23,1.952,$110.59,4.008,$113.53,0.883,$58.29,0.614,$9.58,0.083,$45.66,0.19,$0.08,0,$373.46,3,0.027,0,$237.04,7.588,$266.50,1.067,$45.44,0.12,$2.63,0.004,$5.46,0.055,$87.98,0.822,$36.08,0.033,$37.44,0.1,$0.52,0.005,$1.46,0.014,$12.88,0.177,$53.84,1.395,$34.49,0.692,$76.10,3.316,$163.70,1.067,$209.75,1.933,0.009,0.015,0.019,0.021,0.022,0.022,0.023,0.023,0.024,0.024,$120.20,0.82,$70.76,0.5,$42.13,0.31,$25.74,0.19,$16.13,0.12,$10.34,0.08,$6.83,0.06,$4.67,0.04,$3.26,0.03,$2.31,0.02
"$14,100",0.06%,"$3,285.45","$14,049.65",$273.91,0.14,$52.56,0.01,$200.50,1.298,$167.53,1.123,$93.67,0.879,$73.75,0.133,$2.01,0.02,$66.90,1.575,$143.39,1.953,$110.85,4.013,$113.77,0.884,$58.36,0.614,$9.59,0.083,$45.82,0.19,$0.08,0,$375.09,3.006,0.027,0,$237.51,7.597,$267.81,1.07,$45.68,0.12,$2.64,0.004,$5.53,0.055,$88.14,0.823,$36.22,0.033,$37.52,0.1,$0.52,0.005,$1.49,0.015,$12.97,0.178,$53.93,1.396,$34.60,0.694,$76.24,3.319,$165.01,1.071,$210.08,1.935,0.009,0.016,0.019,0.021,0.022,0.023,0.023,0.023,0.024,0.024,$120.29,0.82,$70.84,0.5,$42.19,0.31,$25.78,0.19,$16.17,0.12,$10.37,0.08,$6.85,0.06,$4.69,0.04,$3.27,0.03,$2.32,0.02
"$14,200",0.06%,"$3,294.57","$14,148.21",$275.00,0.141,$53.62,0.01,$200.64,1.299,$167.99,1.125,$93.89,0.881,$74.06,0.133,$2.01,0.02,$67.09,1.578,$143.64,1.955,$111.08,4.018,$114.02,0.886,$58.46,0.615,$9.60,0.083,$45.96,0.19,$0.08,0,$376.90,3.013,0.027,0,$237.98,7.608,$269.47,1.072,$45.97,0.12,$2.68,0.004,$5.56,0.055,$88.33,0.825,$36.42,0.033,$37.64,0.1,$0.52,0.005,$1.49,0.015,$13.03,0.179,$54.06,1.399,$34.71,0.696,$76.38,3.323,$166.39,1.076,$210.50,1.937,0.009,0.016,0.019,0.021,0.022,0.023,0.023,0.024,0.024,0.024,$120.41,0.82,$70.93,0.5,$42.26,0.31,$25.83,0.19,$16.20,0.12,$10.39,0.08,$6.87,0.06,$4.70,0.04,$3.28,0.03,$2.33,0.02
"$14,300",0.06%,"$3,303.63","$14,249.55",$276.08,0.141,$54.72,0.01,$200.78,1.3,$168.30,1.127,$94.16,0.883,$74.33,0.134,$2.03,0.02,$67.31,1.583,$143.77,1.956,$111.30,4.023,$114.30,0.887,$58.57,0.616,$9.62,0.084,$46.11,0.19,$0.08,0,$378.62,3.02,0.028,0,$238.48,7.616,$270.91,1.075,$46.27,0.121,$2.70,0.004,$5.66,0.056,$88.50,0.827,$36.58,0.033,$37.75,0.101,$0.54,0.005,$1.49,0.015,$13.06,0.179,$54.25,1.404,$34.80,0.697,$76.49,3.326,$167.73,1.08,$210.89,1.94,0.009,0.016,0.019,0.021,0.022,0.023,0.024,0.024,0.024,0.025,$120.54,0.82,$71.03,0.5,$42.34,0.31,$25.90,0.19,$16.25,0.13,$10.43,0.08,$6.90,0.06,$4.72,0.04,$3.30,0.03,$2.34,0.02
"$14,400",0.06%,"$3,312.63","$14,347.77",$277.37,0.141,$55.68,0.01,$200.92,1.3,$168.64,1.13,$94.35,0.885,$74.57,0.134,$2.03,0.02,$67.48,1.586,$143.89,1.958,$111.54,4.028,$114.53,0.888,$58.66,0.617,$9.64,0.084,$46.23,0.19,$0.08,0,$380.20,3.025,0.028,0,$238.87,7.625,$272.62,1.077,$46.53,0.121,$2.72,0.004,$5.68,0.056,$88.67,0.828,$36.70,0.033,$37.88,0.101,$0.54,0.005,$1.49,0.015,$13.12,0.18,$54.36,1.406,$34.92,0.698,$76.63,3.329,$168.99,1.084,$211.22,1.942,0.009,0.016,0.02,0.021,0.023,0.023,0.024,0.024,0.025,0.025,$120.66,0.82,$71.13,0.5,$42.41,0.31,$25.95,0.19,$16.29,0.13,$10.45,0.08,$6.92,0.06,$4.74,0.04,$3.31,0.03,$2.35,0.02
"$14,500",0.06%,"$3,321.56","$14,450.59",$278.45,0.142,$56.64,0.01,$201.02,1.301,$169.06,1.132,$94.67,0.887,$74.80,0.134,$2.03,0.02,$67.65,1.589,$144.02,1.959,$111.76,4.032,$114.69,0.889,$58.73,0.618,$9.65,0.084,$46.31,0.19,$0.08,0,$381.83,3.031,0.028,0,$239.33,7.635,$274.44,1.08,$46.76,0.121,$2.74,0.004,$5.76,0.057,$88.91,0.83,$36.85,0.033,$37.95,0.101,$0.54,0.005,$1.49,0.015,$13.17,0.18,$54.48,1.409,$35.02,0.7,$76.74,3.332,$170.17,1.087,$211.66,1.944,0.009,0.016,0.02,0.022,0.023,0.024,0.024,0.025,0.025,0.025,$120.74,0.82,$71.19,0.5,$42.46,0.31,$25.98,0.19,$16.31,0.13,$10.47,0.08,$6.93,0.06,$4.74,0.04,$3.31,0.03,$2.35,0.02
"$14,600",0.06%,"$3,330.44","$14,553.13",$279.53,0.142,$57.92,0.01,$201.13,1.302,$169.44,1.134,$94.92,0.889,$75.12,0.135,$2.03,0.02,$67.82,1.592,$144.16,1.96,$111.97,4.037,$114.92,0.891,$58.84,0.619,$9.66,0.084,$46.42,0.19,$0.09,0,$383.54,3.037,0.029,0,$239.83,7.645,$276.06,1.083,$46.99,0.122,$2.83,0.004,$5.78,0.057,$89.14,0.832,$37.06,0.034,$38.05,0.101,$0.54,0.005,$1.49,0.015,$13.25,0.181,$54.57,1.411,$35.11,0.701,$76.86,3.335,$171.48,1.091,$212.06,1.946,0.009,0.016,0.02,0.022,0.023,0.024,0.025,0.025,0.025,0.026,$120.83,0.82,$71.27,0.5,$42.52,0.31,$26.03,0.19,$16.35,0.13,$10.50,0.08,$6.95,0.06,$4.76,0.04,$3.33,0.03,$2.36,0.02
"$14,700",0.06%,"$3,339.26","$14,648.69",$280.62,0.142,$58.96,0.011,$201.26,1.303,$169.75,1.136,$95.12,0.891,$75.42,0.135,$2.03,0.02,$67.99,1.595,$144.33,1.962,$112.23,4.042,$115.15,0.892,$58.92,0.62,$9.67,0.084,$46.55,0.19,$0.09,0,$385.30,3.044,0.029,0,$240.27,7.653,$277.59,1.085,$47.30,0.122,$2.87,0.005,$5.81,0.057,$89.32,0.834,$37.24,0.034,$38.18,0.102,$0.54,0.005,$1.49,0.015,$13.29,0.181,$54.70,1.414,$35.24,0.703,$76.99,3.339,$172.85,1.095,$212.45,1.949,0.009,0.017,0.02,0.022,0.023,0.024,0.025,0.025,0.026,0.026,$120.94,0.82,$71.36,0.5,$42.59,0.31,$26.08,0.19,$16.38,0.13,$10.52,0.08,$6.96,0.06,$4.77,0.04,$3.33,0.03,$2.36,0.02
"$14,800",0.05%,"$3,348.02","$14,751.72",$281.62,0.142,$59.98,0.011,$201.39,1.304,$170.08,1.139,$95.33,0.893,$75.65,0.136,$2.04,0.02,$68.19,1.599,$144.45,1.963,$112.48,4.047,$115.38,0.893,$59.00,0.621,$9.68,0.084,$46.70,0.19,$0.09,0,$387.01,3.05,0.029,0,$240.64,7.662,$278.94,1.087,$47.41,0.122,$2.93,0.005,$5.84,0.058,$89.49,0.835,$37.37,0.034,$38.28,0.102,$0.54,0.005,$1.50,0.015,$13.36,0.182,$54.84,1.417,$35.34,0.704,$77.14,3.343,$174.19,1.099,$212.82,1.951,0.009,0.017,0.021,0.023,0.024,0.025,0.025,0.026,0.026,0.026,$121.06,0.82,$71.45,0.5,$42.65,0.31,$26.13,0.2,$16.42,0.13,$10.55,0.08,$6.99,0.06,$4.79,0.04,$3.34,0.03,$2.37,0.02
"$14,900",0.05%,"$3,356.73","$14,849.51",$282.49,0.143,$61.17,0.011,$201.52,1.304,$170.45,1.141,$95.52,0.894,$75.91,0.136,$2.04,0.02,$68.39,1.603,$144.60,1.964,$112.72,4.052,$115.53,0.894,$59.07,0.621,$9.69,0.084,$46.77,0.19,$0.09,0,$388.49,3.055,0.03,0,$241.00,7.671,$280.57,1.09,$47.64,0.122,$2.96,0.005,$5.87,0.058,$89.65,0.836,$37.53,0.034,$38.38,0.102,$0.54,0.005,$1.50,0.015,$13.43,0.183,$54.97,1.421,$35.47,0.706,$77.25,3.346,$175.29,1.102,$213.19,1.953,0.009,0.017,0.021,0.023,0.024,0.025,0.025,0.026,0.026,0.027,$121.16,0.82,$71.54,0.5,$42.72,0.31,$26.18,0.2,$16.46,0.13,$10.58,0.08,$7.00,0.06,$4.80,0.04,$3.35,0.03,$2.38,0.02
"$15,000",0.05%,"$3,365.38","$14,949.57",$283.39,0.143,$62.30,0.011,$201.63,1.305,$170.78,1.143,$95.76,0.896,$76.22,0.136,$2.05,0.02,$68.56,1.607,$144.77,1.965,$112.92,4.056,$115.70,0.896,$59.15,0.622,$9.70,0.084,$46.86,0.19,$0.09,0,$390.28,3.061,0.03,0,$241.42,7.679,$281.89,1.092,$47.89,0.123,$3.01,0.005,$5.93,0.058,$89.83,0.838,$37.72,0.034,$38.50,0.102,$0.54,0.005,$1.51,0.015,$13.48,0.183,$55.08,1.423,$35.55,0.707,$77.37,3.349,$176.68,1.106,$213.60,1.955,0.01,0.017,0.021,0.023,0.024,0.025,0.026,0.026,0.027,0.027,$121.26,0.82,$71.62,0.5,$42.79,0.31,$26.23,0.2,$16.49,0.13,$10.60,0.08,$7.02,0.06,$4.81,0.04,$3.36,0.03,$2.39,0.02
"$20,000",2.18%,"$3,737.30","$17,281.69",$327.45,0.155,$126.77,0.017,$206.84,1.337,$187.47,1.246,$105.48,0.969,$87.24,0.152,$2.44,0.023,$75.85,1.729,$150.31,2.015,$121.73,4.245,$124.47,0.945,$62.53,0.654,$10.19,0.088,$51.74,0.2,$0.13,0,$463.70,3.305,0.049,0,$259.38,8.027,$343.59,1.188,$57.46,0.136,$5.89,0.006,$8.56,0.072,$96.91,0.897,$44.98,0.039,$42.26,0.113,$0.73,0.006,$1.71,0.017,$16.43,0.209,$59.42,1.52,$40.00,0.766,$81.74,3.479,$233.29,1.263,$230.41,2.042,0.015,0.027,0.033,0.037,0.039,0.04,0.041,0.042,0.042,0.043,$125.79,0.85,$75.32,0.53,$45.68,0.33,$28.44,0.21,$18.17,0.14,$11.88,0.09,$7.98,0.06,$5.54,0.05,$3.92,0.03,$2.82,0.02
"$25,000",1.36%,"$4,023.04","$22,331.13",$359.19,0.163,$192.30,0.022,$210.01,1.357,$200.08,1.321,$112.56,1.021,$94.93,0.163,$2.80,0.025,$81.52,1.818,$153.71,2.048,$128.29,4.376,$130.64,0.978,$64.90,0.676,$10.49,0.09,$55.25,0.21,$0.19,0,$524.33,3.485,0.067,0,$271.06,8.258,$389.74,1.253,$65.60,0.145,$10.22,0.008,$10.79,0.082,$101.76,0.939,$50.02,0.042,$44.90,0.12,$0.94,0.007,$1.86,0.018,$18.99,0.229,$62.54,1.588,$43.56,0.811,$84.73,3.565,$279.92,1.379,$244.40,2.106,0.019,0.035,0.044,0.049,0.052,0.054,0.055,0.056,0.057,0.058,$128.56,0.87,$77.59,0.54,$47.46,0.34,$29.81,0.22,$19.21,0.14,$12.66,0.1,$8.58,0.07,$6.00,0.05,$4.28,0.04,$3.09,0.03
"$30,000",0.91%,"$4,253.17","$27,376.94",$382.91,0.169,$253.25,0.026,$212.08,1.37,$209.65,1.374,$117.88,1.058,$100.69,0.171,$2.84,0.026,$85.94,1.878,$155.70,2.07,$133.23,4.474,$135.70,1.004,$66.82,0.693,$10.68,0.091,$58.20,0.22,$0.25,0,$574.62,3.619,0.086,0,$279.83,8.424,$426.70,1.3,$70.50,0.151,$15.24,0.009,$12.88,0.091,$104.99,0.967,$53.85,0.045,$46.84,0.126,$0.95,0.008,$1.89,0.018,$21.44,0.246,$64.51,1.632,$46.21,0.845,$87.02,3.629,$317.83,1.466,$256.79,2.153,0.022,0.041,0.052,0.059,0.063,0.065,0.067,0.069,0.07,0.071,$130.37,0.88,$79.09,0.55,$48.65,0.35,$30.73,0.22,$19.91,0.15,$13.18,0.1,$8.97,0.07,$6.29,0.05,$4.50,0.04,$3.26,0.03
"$35,000",0.64%,"$4,444.83","$32,347.92",$400.94,0.173,$305.96,0.029,$213.72,1.38,$216.67,1.411,$122.39,1.092,$105.28,0.177,$2.93,0.027,$89.86,1.924,$157.20,2.087,$137.07,4.55,$140.28,1.026,$68.81,0.708,$10.84,0.092,$60.62,0.23,$0.34,0,$617.47,3.725,0.098,0,$286.22,8.549,$456.38,1.334,$74.53,0.155,$20.96,0.01,$14.53,0.1,$107.86,0.993,$56.68,0.046,$48.60,0.13,$0.98,0.008,$1.95,0.019,$23.79,0.259,$66.07,1.664,$48.29,0.872,$88.77,3.677,$350.24,1.536,$267.23,2.189,0.025,0.045,0.058,0.066,0.071,0.074,0.076,0.078,0.08,0.081,$131.82,0.89,$80.30,0.56,$49.62,0.35,$31.49,0.23,$20.50,0.15,$13.64,0.1,$9.34,0.07,$6.58,0.05,$4.73,0.04,$3.44,0.03
"$40,000",0.49%,"$4,608.81","$37,385.22",$414.59,0.177,$355.45,0.032,$214.95,1.388,$222.29,1.438,$125.96,1.116,$108.86,0.182,$3.03,0.027,$92.95,1.959,$158.18,2.101,$140.15,4.612,$144.22,1.045,$70.40,0.721,$10.98,0.093,$62.84,0.23,$0.54,0,$655.67,3.815,0.109,0,$291.57,8.647,$483.46,1.359,$77.90,0.158,$28.26,0.012,$15.92,0.105,$110.04,1.011,$59.03,0.048,$49.83,0.134,$1.05,0.008,$1.98,0.019,$25.80,0.271,$67.14,1.688,$50.08,0.895,$90.07,3.717,$377.92,1.593,$277.74,2.222,0.027,0.049,0.063,0.072,0.077,0.081,0.084,0.086,0.088,0.089,$132.90,0.9,$81.20,0.56,$50.34,0.36,$32.05,0.23,$20.93,0.15,$13.96,0.11,$9.59,0.07,$6.78,0.05,$4.88,0.04,$3.56,0.03
"$45,000",0.39%,"$4,750.70","$42,351.42",$426.18,0.18,$405.14,0.035,$215.90,1.393,$226.88,1.458,$129.20,1.135,$111.74,0.186,$3.18,0.028,$95.65,1.99,$159.03,2.111,$142.68,4.663,$147.64,1.059,$71.73,0.731,$11.07,0.094,$64.84,0.24,$0.74,0,$688.43,3.887,0.121,0,$295.61,8.726,$508.81,1.38,$81.05,0.161,$36.65,0.014,$17.48,0.111,$111.72,1.024,$60.96,0.049,$50.78,0.137,$1.08,0.008,$2.11,0.02,$27.59,0.282,$68.07,1.709,$51.50,0.913,$91.18,3.75,$401.50,1.639,$286.93,2.249,0.029,0.052,0.068,0.077,0.083,0.088,0.091,0.093,0.095,0.097,$133.73,0.9,$81.89,0.57,$50.90,0.36,$32.49,0.24,$21.27,0.16,$14.23,0.11,$9.79,0.08,$6.94,0.05,$5.01,0.04,$3.66,0.03
"$50,000",0.32%,"$4,875.03","$47,422.54",$434.81,0.182,$450.64,0.037,$216.71,1.398,$229.89,1.472,$132.09,1.151,$114.57,0.19,$3.22,0.029,$97.98,2.014,$159.77,2.121,$144.98,4.707,$150.98,1.073,$73.22,0.74,$11.17,0.094,$66.58,0.24,$0.91,0,$718.45,3.949,0.13,0,$298.48,8.787,$534.35,1.397,$83.68,0.163,$45.80,0.016,$18.91,0.116,$113.18,1.035,$62.85,0.05,$51.73,0.14,$1.10,0.008,$2.12,0.02,$29.24,0.291,$68.74,1.723,$52.77,0.93,$92.21,3.777,$422.44,1.677,$296.01,2.271,0.03,0.055,0.071,0.081,0.088,0.093,0.097,0.099,0.102,0.104,$134.45,0.9,$82.49,0.57,$51.37,0.36,$32.85,0.24,$21.55,0.16,$14.44,0.11,$9.95,0.08,$7.06,0.06,$5.10,0.04,$3.73,0.03
"$100,000",1.44%,"$5,601.52","$69,524.24",$481.53,0.192,$737.00,0.048,$221.16,1.422,$247.17,1.541,$145.27,1.22,$130.74,0.215,$3.65,0.032,$110.51,2.12,$163.15,2.161,$159.37,4.97,$178.69,1.16,$84.72,0.797,$11.59,0.098,$82.38,0.27,$2.55,0,$917.74,4.34,0.187,0.01,$316.03,9.109,$643.96,1.472,$98.62,0.172,$207.55,0.041,$25.43,0.135,$119.84,1.086,$72.98,0.057,$57.76,0.158,$1.41,0.01,$2.23,0.021,$38.61,0.338,$71.90,1.783,$60.80,1.029,$98.56,3.94,$554.42,1.931,$363.33,2.409,0.036,0.067,0.089,0.103,0.113,0.121,0.127,0.132,0.136,0.14,$138.44,0.93,$85.92,0.59,$54.25,0.38,$35.23,0.25,$23.51,0.17,$16.06,0.12,$11.30,0.08,$8.19,0.06,$6.06,0.04,$4.55,0.03
"$200,000",0.64%,"$6,085.24","$136,019.70",$506.83,0.198,"$1,006.75",0.056,$223.60,1.433,$261.94,1.576,$152.97,1.25,$146.33,0.237,$3.94,0.034,$116.09,2.161,$165.21,2.183,$170.61,5.153,$210.30,1.226,$94.47,0.836,$11.80,0.099,$104.03,0.29,$4.70,0,"$1,113.38",4.697,0.241,0.01,$326.59,9.259,$705.54,1.502,$108.59,0.175,$370.75,0.055,$30.10,0.146,$122.88,1.104,$83.53,0.063,$62.79,0.174,$1.58,0.012,$2.36,0.022,$42.98,0.357,$73.11,1.804,$68.45,1.114,$102.16,4.038,$691.58,2.174,$421.80,2.522,0.04,0.074,0.098,0.115,0.127,0.138,0.146,0.153,0.159,0.164,$140.61,0.94,$87.79,0.6,$55.82,0.39,$36.53,0.26,$24.57,0.17,$16.93,0.12,$12.01,0.09,$8.77,0.06,$6.52,0.05,$4.93,0.04
"$300,000",0.14%,"$6,258.31","$241,020.51",$514.24,0.2,"$1,127.02",0.058,$224.18,1.436,$268.76,1.587,$154.63,1.258,$153.12,0.246,$4.24,0.035,$118.57,2.171,$165.75,2.189,$175.26,5.222,$226.67,1.25,$97.99,0.849,$11.86,0.099,$116.82,0.3,$6.02,0,"$1,203.63",4.847,0.263,0.01,$329.15,9.295,$719.85,1.508,$112.01,0.176,$415.25,0.058,$31.01,0.148,$123.62,1.11,$88.51,0.065,$64.61,0.181,$1.87,0.013,$2.37,0.023,$45.24,0.363,$73.33,1.808,$72.01,1.154,$103.26,4.068,$758.12,2.288,$445.51,2.559,0.041,0.076,0.1,0.118,0.131,0.142,0.151,0.159,0.166,0.172,$141.13,0.94,$88.26,0.6,$56.23,0.39,$36.88,0.26,$24.86,0.17,$17.18,0.12,$12.22,0.09,$8.94,0.06,$6.67,0.05,$5.05,0.04
"$400,000",0.05%,"$6,345.22","$343,121.68",$517.35,0.2,"$1,200.86",0.059,$224.65,1.437,$271.56,1.591,$155.32,1.259,$156.45,0.25,$4.30,0.036,$119.24,2.174,$166.05,2.192,$178.40,5.261,$233.41,1.26,$99.18,0.854,$11.89,0.1,$122.35,0.31,$6.64,0,"$1,256.76",4.921,0.276,0.02,$330.27,9.31,$725.89,1.51,$112.63,0.176,$431.56,0.059,$31.38,0.149,$123.94,1.11,$91.18,0.067,$65.28,0.183,$1.92,0.013,$2.38,0.023,$45.77,0.365,$73.47,1.809,$74.63,1.179,$103.77,4.082,$798.76,2.341,$457.99,2.579,0.041,0.076,0.101,0.12,0.133,0.144,0.154,0.162,0.169,0.175,$141.57,0.94,$88.65,0.6,$56.58,0.39,$37.19,0.26,$25.14,0.17,$17.42,0.12,$12.44,0.09,$9.14,0.06,$6.84,0.05,$5.21,0.04
"$500,000",0.03%,"$6,394.65","$444,825.42",$519.12,0.201,"$1,253.94",0.06,$224.82,1.437,$272.80,1.593,$155.52,1.26,$158.83,0.252,$4.31,0.036,$119.59,2.176,$166.24,2.195,$180.45,5.284,$238.64,1.267,$99.88,0.857,$11.98,0.1,$126.78,0.31,$7.12,0,"$1,295.16",4.96,0.285,0.02,$331.09,9.319,$730.29,1.512,$112.94,0.176,$441.29,0.06,$31.48,0.149,$124.04,1.111,$93.11,0.068,$65.72,0.185,$1.93,0.013,$2.38,0.023,$46.06,0.367,$73.53,1.809,$76.35,1.194,$104.10,4.089,$829.76,2.373,$465.40,2.588,0.041,0.077,0.102,0.12,0.134,0.146,0.155,0.163,0.17,0.177,$141.72,0.94,$88.79,0.6,$56.69,0.39,$37.29,0.26,$25.23,0.18,$17.50,0.12,$12.51,0.09,$9.20,0.06,$6.90,0.05,$5.25,0.04
"$1,000,000",0.04%,"$6,471.48","$707,438.51",$521.69,0.201,"$1,383.40",0.062,$225.00,1.438,$274.15,1.597,$157.14,1.262,$160.95,0.255,$4.44,0.036,$120.28,2.178,$166.53,2.198,$184.64,5.325,$243.61,1.273,$100.45,0.86,$12.03,0.1,$131.13,0.31,$7.43,0,"$1,365.61",5.024,0.305,0.02,$332.46,9.33,$737.34,1.513,$119.16,0.177,$467.63,0.061,$32.61,0.151,$124.53,1.111,$94.85,0.068,$66.10,0.186,$2.06,0.014,$2.38,0.023,$46.71,0.369,$73.57,1.809,$80.16,1.224,$104.49,4.1,$882.72,2.417,$482.90,2.607,0.041,0.077,0.103,0.121,0.135,0.147,0.157,0.165,0.173,0.179,$141.90,0.94,$88.96,0.6,$56.85,0.39,$37.44,0.26,$25.37,0.18,$17.63,0.12,$12.63,0.09,$9.31,0.06,$7.00,0.05,$5.34,0.04
"$2,000,000",0.00%,"$6,471.48",.,$521.69,0.201,"$1,383.40",0.062,$225.00,1.438,$274.15,1.597,$157.14,1.262,$160.95,0.255,$4.44,0.036,$120.28,2.178,$166.53,2.198,$184.64,5.325,$243.61,1.273,$100.45,0.86,$12.03,0.1,$131.13,0.31,$7.43,0,"$1,365.61",5.024,0.305,0.02,$332.46,9.33,$737.34,1.513,$119.16,0.177,$467.63,0.061,$32.61,0.151,$124.53,1.111,$94.85,0.068,$66.10,0.186,$2.06,0.014,$2.38,0.023,$46.71,0.369,$73.57,1.809,$80.16,1.224,$104.49,4.1,$882.72,2.417,$482.90,2.607,0.041,0.077,0.103,0.121,0.135,0.147,0.157,0.165,0.173,0.179,$141.90,0.94,$88.96,0.6,$56.85,0.39,$37.44,0.26,$25.37,0.18,$17.63,0.12,$12.63,0.09,$9.31,0.06,$7.00,0.05,$5.34,0.04
Unlimited,0.00%,"$6,471.48",.,$521.69,0.201,"$1,383.40",0.062,$225.00,1.438,$274.15,1.597,$157.14,1.262,$160.95,0.255,$4.44,0.036,$120.28,2.178,$166.53,2.198,$184.64,5.325,$243.61,1.273,$100.45,0.86,$12.03,0.1,$131.13,0.31,$7.43,0,"$1,365.61",5.024,0.305,0.02,$332.46,9.33,$737.34,1.513,$119.16,0.177,$467.63,0.061,$32.61,0.151,$124.53,1.111,$94.85,0.068,$66.10,0.186,$2.06,0.014,$2.38,0.023,$46.71,0.369,$73.57,1.809,$80.16,1.224,$104.49,4.1,$882.72,2.417,$482.90,2.607,0.041,0.077,0.103,0.121,0.135,0.147,0.157,0.165,0.173,0.179,$141.90,0.94,$88.96,0.6,$56.85,0.39,$37.44,0.26,$25.37,0.18,$17.63,0.12,$12.63,0.09,$9.31,0.06,$7.00,0.05,$5.34,0.04
